dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
hwu64,tfidf_svm,typo,1,1,0.4,0.404292343387471,0.6775092936802974,0.6836951587831817,0.1821561338289962,0.1745042891490417,0.7881081081081082,0.2118918918918918
hwu64,tfidf_svm,typo,2,7,0.4,0.4147331786542923,0.629182156133829,0.6250415009556562,0.23048327137546465,0.2331579469765671,0.731891891891892,0.2681081081081081
hwu64,tfidf_svm,typo,3,21,0.4,0.40704756380510443,0.6552044609665427,0.6619712217031339,0.20446096654275092,0.19622822622908942,0.7621621621621621,0.23783783783783785
hwu64,tfidf_svm,typo,4,42,0.4,0.3990719257540603,0.6486988847583643,0.648563129547118,0.2109665427509293,0.20963631838510532,0.7545945945945947,0.24540540540540534
hwu64,tfidf_svm,typo,5,84,0.4,0.39341647331786544,0.645910780669145,0.6534024088415749,0.21375464684014867,0.2047970390906485,0.7513513513513513,0.2486486486486486
hwu64,tfidf_svm,typo,6,123,0.4,0.40226218097447797,0.6282527881040892,0.6340891284285526,0.2314126394052044,0.22411031950367077,0.7308108108108109,0.2691891891891891
hwu64,tfidf_svm,typo,7,256,0.4,0.40356728538283065,0.637546468401487,0.6499066714491382,0.22211895910780666,0.2082927764830852,0.7416216216216216,0.25837837837837835
hwu64,tfidf_svm,typo,8,512,0.4,0.3954466357308585,0.6561338289962825,0.654674255056994,0.20353159851301117,0.2035251928752294,0.7632432432432432,0.23675675675675678
hwu64,tfidf_svm,typo,9,1024,0.4,0.39950696055684454,0.6644981412639405,0.6634894094011974,0.19516728624535318,0.19471003853102598,0.772972972972973,0.22702702702702707
hwu64,tfidf_svm,typo,10,2026,0.4,0.404292343387471,0.6301115241635687,0.6390202408091076,0.2295539033457249,0.21917920712311578,0.7329729729729729,0.267027027027027
hwu64,tfidf_svm,char_delete,1,1,0.4,0.3982155435548251,0.6868029739776952,0.6914626142318737,0.17286245353159846,0.16673683370034964,0.798918918918919,0.20108108108108103
hwu64,tfidf_svm,char_delete,2,7,0.4,0.40831181028410424,0.6942379182156134,0.6940057073943705,0.16542750929368022,0.16419374053785285,0.8075675675675676,0.19243243243243235
hwu64,tfidf_svm,char_delete,3,21,0.4,0.4111293730922752,0.6840148698884758,0.6871222991797404,0.17565055762081783,0.17107714875248292,0.7956756756756757,0.20432432432432432
hwu64,tfidf_svm,char_delete,4,42,0.4,0.40173749706503875,0.6840148698884758,0.6849183350489932,0.17565055762081783,0.17328111288323012,0.7956756756756757,0.20432432432432432
hwu64,tfidf_svm,char_delete,5,84,0.4,0.3968067621507396,0.6868029739776952,0.6845847499361045,0.17286245353159846,0.17361469799611884,0.798918918918919,0.20108108108108103
hwu64,tfidf_svm,char_delete,6,123,0.4,0.41089457619159425,0.6663568773234201,0.6637660110195169,0.19330855018587356,0.19443343691270643,0.7751351351351352,0.22486486486486482
hwu64,tfidf_svm,char_delete,7,256,0.4,0.4073726226813806,0.6830855018587361,0.6848339627466072,0.17657992565055758,0.17336548518561612,0.7945945945945946,0.20540540540540536
hwu64,tfidf_svm,char_delete,8,512,0.4,0.40220709086640055,0.679368029739777,0.6838548927246683,0.1802973977695167,0.1743445552075551,0.7902702702702703,0.2097297297297297
hwu64,tfidf_svm,char_delete,9,1024,0.4,0.41042498239023245,0.6868029739776952,0.6907131354649476,0.17286245353159846,0.16748631246727574,0.798918918918919,0.20108108108108103
hwu64,tfidf_svm,char_delete,10,2026,0.4,0.4057290443766142,0.6951672862453532,0.6971113565276786,0.16449814126394047,0.16108809140454472,0.8086486486486487,0.19135135135135128
hwu64,tfidf_svm,word_delete,1,1,0.4,0.40625434329395416,0.6245353159851301,0.6212432276651509,0.23513011152416352,0.23695622026707241,0.7264864864864865,0.2735135135135135
hwu64,tfidf_svm,word_delete,2,7,0.4,0.40333564975677555,0.6078066914498141,0.6077672385416546,0.2518587360594795,0.25043220939056876,0.707027027027027,0.2929729729729729
hwu64,tfidf_svm,word_delete,3,21,0.4,0.4011118832522585,0.637546468401487,0.6388560219700816,0.22211895910780666,0.21934342596214174,0.7416216216216216,0.25837837837837835
hwu64,tfidf_svm,word_delete,4,42,0.4,0.392494788047255,0.6245353159851301,0.6215941874733941,0.23513011152416352,0.23660526045882924,0.7264864864864865,0.2735135135135135
hwu64,tfidf_svm,word_delete,5,84,0.4,0.4006949270326616,0.6226765799256505,0.6326277242010876,0.23698884758364314,0.22557172373113576,0.7243243243243243,0.2756756756756757
hwu64,tfidf_svm,word_delete,6,123,0.4,0.3933287004864489,0.6570631970260223,0.6476988695958081,0.2026022304832713,0.21050057833641522,0.7643243243243244,0.2356756756756756
hwu64,tfidf_svm,word_delete,7,256,0.4,0.40458651841556637,0.6691449814126395,0.6730569241709441,0.1905204460966542,0.18514252376127927,0.7783783783783784,0.22162162162162155
hwu64,tfidf_svm,word_delete,8,512,0.4,0.39819318971507994,0.6496282527881041,0.6483445297610273,0.21003717472118955,0.20985491817119606,0.7556756756756757,0.24432432432432427
hwu64,tfidf_svm,word_delete,9,1024,0.4,0.3962473940236275,0.6468401486988847,0.6446122579968512,0.2128252788104089,0.21358718993537218,0.7524324324324324,0.24756756756756756
hwu64,tfidf_svm,word_delete,10,2026,0.4,0.40847810979847116,0.6635687732342007,0.6577744031443546,0.19609665427509293,0.2004250447878687,0.7718918918918919,0.2281081081081081
