dataset,model,perturbation,requested_severity,mean_realized_severity,clean_accuracy,clean_macro_f1,mean_accuracy,accuracy_std,mean_macro_f1,macro_f1_std,mean_drop,drop_std,drop_ci_lower,drop_ci_upper,accuracy_retention,retention_std,relative_accuracy_drop,relative_drop_std
hwu64,tfidf_svm,typo,0.1,0.10073955916473316,0.8596654275092936,0.8581994479322234,0.8185873605947955,0.0054332493849798685,0.8170008599125168,0.006945894961416341,0.04107806691449811,0.0054332493849798685,0.0371913544450919,0.04496477938390433,0.9522162162162162,0.006320190635933328,0.04778378378378375,0.0063201906359333405
hwu64,tfidf_svm,char_delete,0.1,0.10164357830476638,0.8596654275092936,0.8581994479322234,0.8201672862453531,0.003400634820337692,0.8192308523553302,0.004104508384410944,0.03949814126394048,0.003400634820337692,0.037065473660527606,0.041930808867353356,0.9540540540540542,0.003955765477495501,0.0459459459459459,0.003955765477495522
hwu64,tfidf_svm,word_delete,0.1,0.10040305767894371,0.8596654275092936,0.8581994479322234,0.8171003717472118,0.005775723016813586,0.8150076261635204,0.00609783628115931,0.04256505576208175,0.005775723016813588,0.03843335241503043,0.04669675910913307,0.9504864864864864,0.006718570774152882,0.04951351351351348,0.006718570774152887
