dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
hwu64,char_tfidf_svm,typo,1,1,0.05,0.048723897911832945,0.8578066914498141,0.8570732369553992,0.01951672862453535,0.018477692760577535,0.9777542372881356,0.022245762711864445
hwu64,char_tfidf_svm,typo,2,7,0.05,0.052204176334106726,0.8633828996282528,0.861830869023972,0.013940520446096727,0.01372006069200471,0.9841101694915253,0.01588983050847466
hwu64,char_tfidf_svm,typo,3,21,0.05,0.05002900232018562,0.8671003717472119,0.8640071688592968,0.010223048327137607,0.011543760856679852,0.9883474576271186,0.011652542372881424
hwu64,char_tfidf_svm,typo,4,42,0.05,0.04712877030162413,0.8698884758364313,0.8684429521455378,0.0074349442379182396,0.007107977570438906,0.9915254237288136,0.008474576271186467
hwu64,char_tfidf_svm,typo,5,84,0.05,0.04944895591647332,0.862453531598513,0.8598280704951659,0.014869888475836479,0.015722859220810848,0.983050847457627,0.016949152542372933
hwu64,char_tfidf_svm,typo,6,123,0.05,0.05307424593967518,0.8578066914498141,0.8532437076920194,0.01951672862453535,0.022307222023957296,0.9777542372881356,0.022245762711864445
hwu64,char_tfidf_svm,typo,7,256,0.05,0.052204176334106726,0.8643122676579925,0.8627033592088997,0.013011152416356975,0.012847570507076966,0.9851694915254237,0.01483050847457638
hwu64,char_tfidf_svm,typo,8,512,0.05,0.05568445475638051,0.862453531598513,0.8599026670568377,0.014869888475836479,0.01564826265913899,0.983050847457627,0.016949152542372933
hwu64,char_tfidf_svm,typo,9,1024,0.05,0.05031902552204176,0.8596654275092936,0.8560178370868344,0.017657992565055847,0.019533092629142268,0.9798728813559321,0.020127118644067892
hwu64,char_tfidf_svm,typo,10,2026,0.05,0.05263921113689095,0.8661710037174721,0.8623310790563528,0.01115241635687736,0.013219850659623944,0.9872881355932203,0.012711864406779702
hwu64,char_tfidf_svm,char_delete,1,1,0.05,0.05001173984503404,0.8671003717472119,0.8646299276845686,0.010223048327137607,0.010921002031408111,0.9883474576271186,0.011652542372881424
hwu64,char_tfidf_svm,char_delete,2,7,0.05,0.052359708851843156,0.8736059479553904,0.8691986449823064,0.0037174721189591198,0.0063522847336703325,0.9957627118644068,0.004237288135593233
hwu64,char_tfidf_svm,char_delete,3,21,0.05,0.05001173984503404,0.8671003717472119,0.8658750337677491,0.010223048327137607,0.009675895948227597,0.9883474576271186,0.011652542372881424
hwu64,char_tfidf_svm,char_delete,4,42,0.05,0.04672458323550129,0.8680297397769516,0.86735065965577,0.009293680297397855,0.008200270060206738,0.9894067796610169,0.010593220338983148
hwu64,char_tfidf_svm,char_delete,5,84,0.05,0.04602019253345856,0.8736059479553904,0.871663582027405,0.0037174721189591198,0.003887347688571685,0.9957627118644068,0.004237288135593233
hwu64,char_tfidf_svm,char_delete,6,123,0.05,0.05048133364639587,0.8698884758364313,0.8662168804997408,0.0074349442379182396,0.009334049216235929,0.9915254237288136,0.008474576271186467
hwu64,char_tfidf_svm,char_delete,7,256,0.05,0.056586053064099556,0.8717472118959108,0.8700864897553753,0.005576208178438735,0.005464439960601419,0.9936440677966101,0.006355932203389914
hwu64,char_tfidf_svm,char_delete,8,512,0.05,0.05822963136886593,0.8726765799256505,0.8719025072239824,0.004646840148698983,0.003648422491994263,0.9947033898305083,0.005296610169491637
hwu64,char_tfidf_svm,char_delete,9,1024,0.05,0.050246536745714956,0.870817843866171,0.8690889847892096,0.006505576208178487,0.006461944926767105,0.9925847457627118,0.00741525423728819
hwu64,char_tfidf_svm,char_delete,10,2026,0.05,0.05212491195116224,0.8698884758364313,0.8674323149855552,0.0074349442379182396,0.008118614730421525,0.9915254237288136,0.008474576271186467
hwu64,char_tfidf_svm,word_delete,1,1,0.05,0.05198054204308548,0.8522304832713755,0.8531781122189759,0.025092936802973975,0.02237281749700082,0.9713983050847458,0.028601694915254234
hwu64,char_tfidf_svm,word_delete,2,7,0.05,0.05031271716469771,0.854089219330855,0.8505880807971398,0.02323420074349447,0.024962848918836933,0.9735169491525423,0.026483050847457678
hwu64,char_tfidf_svm,word_delete,3,21,0.05,0.05281445448227936,0.8568773234200744,0.8560002851908759,0.020446096654275103,0.019550644525100802,0.9766949152542372,0.023305084745762723
hwu64,char_tfidf_svm,word_delete,4,42,0.05,0.04600416956219597,0.8587360594795539,0.8558256961973877,0.0185873605947956,0.019725233518589014,0.9788135593220338,0.02118644067796617
hwu64,char_tfidf_svm,word_delete,5,84,0.05,0.05072967338429465,0.8522304832713755,0.8476268427911109,0.025092936802973975,0.02792408692486581,0.9713983050847458,0.028601694915254234
hwu64,char_tfidf_svm,word_delete,6,123,0.05,0.05114662960389159,0.8568773234200744,0.8559184101594253,0.020446096654275103,0.01963251955655143,0.9766949152542372,0.023305084745762723
hwu64,char_tfidf_svm,word_delete,7,256,0.05,0.052536483669214734,0.854089219330855,0.8478387337713867,0.02323420074349447,0.027712195944589957,0.9735169491525423,0.026483050847457678
hwu64,char_tfidf_svm,word_delete,8,512,0.05,0.0522585128561501,0.8587360594795539,0.8569437101307487,0.0185873605947956,0.01860721958522804,0.9788135593220338,0.02118644067796617
hwu64,char_tfidf_svm,word_delete,9,1024,0.05,0.04975677553856845,0.8438661710037175,0.8405979478204465,0.03345724907063197,0.0349529818955302,0.961864406779661,0.03813559322033898
hwu64,char_tfidf_svm,word_delete,10,2026,0.05,0.04933981931897151,0.8503717472118959,0.8466670494416528,0.02695167286245359,0.02888388027432387,0.9692796610169491,0.03072033898305091
