dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
hwu64,tfidf_svm,typo,1,1,0.2,0.2038863109048724,0.7611524163568774,0.763882843947777,0.09851301115241629,0.09431660398444641,0.8854054054054055,0.11459459459459452
hwu64,tfidf_svm,typo,2,7,0.2,0.2111368909512761,0.7611524163568774,0.7597998157576075,0.09851301115241629,0.09839963217461589,0.8854054054054055,0.11459459459459452
hwu64,tfidf_svm,typo,3,21,0.2,0.2049013921113689,0.766728624535316,0.7678702795085549,0.09293680297397766,0.09032916842366845,0.8918918918918919,0.10810810810810807
hwu64,tfidf_svm,typo,4,42,0.2,0.20417633410672853,0.766728624535316,0.7682549961146444,0.09293680297397766,0.08994445181757893,0.8918918918918919,0.10810810810810807
hwu64,tfidf_svm,typo,5,84,0.2,0.1941705336426914,0.7778810408921933,0.7744505990131192,0.0817843866171003,0.08374884891910417,0.904864864864865,0.09513513513513505
hwu64,tfidf_svm,typo,6,123,0.2,0.20171113689095127,0.7620817843866171,0.7621120926138033,0.09758364312267653,0.09608735531842005,0.8864864864864865,0.11351351351351346
hwu64,tfidf_svm,typo,7,256,0.2,0.20374129930394433,0.7760223048327137,0.777342552100482,0.08364312267657992,0.08085689583174138,0.9027027027027027,0.09729729729729729
hwu64,tfidf_svm,typo,8,512,0.2,0.19489559164733178,0.7788104089219331,0.7715890978015831,0.08085501858736055,0.08661035013064022,0.905945945945946,0.09405405405405401
hwu64,tfidf_svm,typo,9,1024,0.2,0.19736078886310904,0.7723048327137546,0.7734470471938457,0.08736059479553904,0.08475240073837764,0.8983783783783784,0.10162162162162162
hwu64,tfidf_svm,typo,10,2026,0.2,0.20026102088167053,0.7732342007434945,0.7691534653695973,0.08643122676579917,0.08904598256262608,0.8994594594594596,0.10054054054054044
hwu64,tfidf_svm,char_delete,1,1,0.2,0.20075135008217893,0.7964684014869888,0.7944875635525583,0.06319702602230481,0.06371188437966502,0.9264864864864865,0.0735135135135135
hwu64,tfidf_svm,char_delete,2,7,0.2,0.20943883540737263,0.7676579925650557,0.7650876954206319,0.09200743494423791,0.09311175251159143,0.892972972972973,0.10702702702702702
hwu64,tfidf_svm,char_delete,3,21,0.2,0.20638647569852078,0.7806691449814126,0.7712248390050108,0.07899628252788105,0.08697460892721254,0.908108108108108,0.0918918918918919
hwu64,tfidf_svm,char_delete,4,42,0.2,0.20380370979103077,0.7927509293680297,0.7901844235358404,0.06691449814126393,0.06801502439638296,0.9221621621621622,0.07783783783783783
hwu64,tfidf_svm,char_delete,5,84,0.2,0.19229866165766613,0.7825278810408922,0.7824425570446056,0.07713754646840143,0.07575689088761772,0.9102702702702703,0.08972972972972967
hwu64,tfidf_svm,char_delete,6,123,0.2,0.19652500586992253,0.7871747211895911,0.7906698391937939,0.07249070631970256,0.0675296087384295,0.9156756756756758,0.08432432432432428
hwu64,tfidf_svm,char_delete,7,256,0.2,0.211082413712139,0.7695167286245354,0.7673569699585757,0.0901486988847583,0.09084247797364764,0.8951351351351352,0.10486486486486479
hwu64,tfidf_svm,char_delete,8,512,0.2,0.19675980277060343,0.8011152416356877,0.8011836374035199,0.05855018587360594,0.057015810528703414,0.9318918918918919,0.0681081081081081
hwu64,tfidf_svm,char_delete,9,1024,0.2,0.19887297487673164,0.7881040892193308,0.7881240744590767,0.0715613382899628,0.07007537347314663,0.9167567567567568,0.08324324324324323
hwu64,tfidf_svm,char_delete,10,2026,0.2,0.20638647569852078,0.7806691449814126,0.782813183941209,0.07899628252788105,0.07538626399101434,0.908108108108108,0.0918918918918919
hwu64,tfidf_svm,word_delete,1,1,0.2,0.19360667129951356,0.7602230483271375,0.7593797346811269,0.09944237918215615,0.09881971325109651,0.8843243243243243,0.1156756756756757
hwu64,tfidf_svm,word_delete,2,7,0.2,0.20403057678943712,0.7630111524163569,0.7605550397498253,0.09665427509293678,0.09764440818239806,0.8875675675675676,0.11243243243243241
hwu64,tfidf_svm,word_delete,3,21,0.2,0.19638637943015982,0.7769516728624535,0.7758327281048993,0.08271375464684017,0.08236671982732402,0.9037837837837838,0.09621621621621623
hwu64,tfidf_svm,word_delete,4,42,0.2,0.19888811674774148,0.7490706319702602,0.745777270505988,0.1105947955390334,0.11242217742623539,0.8713513513513514,0.12864864864864858
hwu64,tfidf_svm,word_delete,5,84,0.2,0.20430854760250175,0.7639405204460966,0.7598206408800299,0.09572490706319703,0.09837880705219348,0.8886486486486487,0.11135135135135137
hwu64,tfidf_svm,word_delete,6,123,0.2,0.19777623349548298,0.7713754646840149,0.7699749139999315,0.08828996282527879,0.0882245339322919,0.8972972972972973,0.10270270270270268
hwu64,tfidf_svm,word_delete,7,256,0.2,0.21056289089645588,0.7527881040892194,0.7501406394302814,0.10687732342007428,0.10805880850194194,0.8756756756756757,0.12432432432432425
hwu64,tfidf_svm,word_delete,8,512,0.2,0.19638637943015982,0.7704460966542751,0.7702663902368869,0.08921933085501854,0.08793305769533644,0.8962162162162163,0.10378378378378374
hwu64,tfidf_svm,word_delete,9,1024,0.2,0.19972202918693538,0.7676579925650557,0.7704742689783726,0.09200743494423791,0.08772517895385079,0.892972972972973,0.10702702702702702
hwu64,tfidf_svm,word_delete,10,2026,0.2,0.19944405837387075,0.7630111524163569,0.7613016192258543,0.09665427509293678,0.0968978287063691,0.8875675675675676,0.11243243243243241
