dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
hwu64,tfidf_svm,typo,1,1,0.05,0.048723897911832945,0.8410780669144982,0.8394473456082112,0.018587360594795488,0.018752102324012143,0.9783783783783785,0.021621621621621564
hwu64,tfidf_svm,typo,2,7,0.05,0.052204176334106726,0.8392193308550185,0.8363466511471151,0.020446096654275103,0.02185279678510821,0.9762162162162162,0.023783783783783798
hwu64,tfidf_svm,typo,3,21,0.05,0.05002900232018562,0.8447955390334573,0.8428938966552098,0.014869888475836368,0.015305551277013607,0.9827027027027028,0.017297297297297225
hwu64,tfidf_svm,typo,4,42,0.05,0.04712877030162413,0.845724907063197,0.8465566858123267,0.013940520446096616,0.011642762119896677,0.9837837837837838,0.016216216216216172
hwu64,tfidf_svm,typo,5,84,0.05,0.04944895591647332,0.8336431226765799,0.832703471856989,0.026022304832713727,0.02549597607523435,0.9697297297297297,0.03027027027027024
hwu64,tfidf_svm,typo,6,123,0.05,0.05307424593967518,0.8345724907063197,0.8336057530996086,0.025092936802973975,0.024593694832614754,0.9708108108108108,0.029189189189189186
hwu64,tfidf_svm,typo,7,256,0.05,0.052204176334106726,0.8382899628252788,0.8382002943964454,0.021375464684014855,0.01999915353577797,0.9751351351351352,0.02486486486486485
hwu64,tfidf_svm,typo,8,512,0.05,0.05568445475638051,0.8355018587360595,0.8349097518344535,0.024163568773234112,0.023289696097769874,0.971891891891892,0.028108108108108005
hwu64,tfidf_svm,typo,9,1024,0.05,0.05031902552204176,0.8271375464684015,0.8281856559740253,0.032527881040892104,0.03001379195819809,0.9621621621621622,0.037837837837837736
hwu64,tfidf_svm,typo,10,2026,0.05,0.05263921113689095,0.8401486988847584,0.8373027405284069,0.01951672862453524,0.02089670740381644,0.9772972972972974,0.022702702702702617
hwu64,tfidf_svm,char_delete,1,1,0.05,0.05001173984503404,0.8382899628252788,0.8338930894418889,0.021375464684014855,0.024306358490334468,0.9751351351351352,0.02486486486486485
hwu64,tfidf_svm,char_delete,2,7,0.05,0.052359708851843156,0.8466542750929368,0.8425703512748668,0.013011152416356864,0.015629096657356567,0.9848648648648649,0.01513513513513512
hwu64,tfidf_svm,char_delete,3,21,0.05,0.05001173984503404,0.845724907063197,0.8444612135808325,0.013940520446096616,0.013738234351390877,0.9837837837837838,0.016216216216216172
hwu64,tfidf_svm,char_delete,4,42,0.05,0.04672458323550129,0.8336431226765799,0.8342226631347787,0.026022304832713727,0.023976784797444695,0.9697297297297297,0.03027027027027024
hwu64,tfidf_svm,char_delete,5,84,0.05,0.04602019253345856,0.8485130111524164,0.8464026135525811,0.011152416356877248,0.011796834379642296,0.9870270270270272,0.012972972972972886
hwu64,tfidf_svm,char_delete,6,123,0.05,0.05048133364639587,0.837360594795539,0.8361615161953999,0.022304832713754608,0.022037931736823446,0.9740540540540541,0.025945945945945903
hwu64,tfidf_svm,char_delete,7,256,0.05,0.056586053064099556,0.8382899628252788,0.8374264231816788,0.021375464684014855,0.020773024750544544,0.9751351351351352,0.02486486486486485
hwu64,tfidf_svm,char_delete,8,512,0.05,0.05822963136886593,0.8503717472118959,0.8480189308005794,0.009293680297397744,0.010180517131643918,0.9891891891891892,0.010810810810810782
hwu64,tfidf_svm,char_delete,9,1024,0.05,0.050246536745714956,0.837360594795539,0.8391952183946372,0.022304832713754608,0.01900422953758618,0.9740540540540541,0.025945945945945903
hwu64,tfidf_svm,char_delete,10,2026,0.05,0.05212491195116224,0.8420074349442379,0.8390553080017611,0.017657992565055736,0.019144139930462267,0.9794594594594594,0.02054054054054051
hwu64,tfidf_svm,word_delete,1,1,0.05,0.05198054204308548,0.845724907063197,0.8447602793109618,0.013940520446096616,0.013439168621261599,0.9837837837837838,0.016216216216216172
hwu64,tfidf_svm,word_delete,2,7,0.05,0.05031271716469771,0.8355018587360595,0.8337501956513959,0.024163568773234112,0.024449252280827505,0.971891891891892,0.028108108108108005
hwu64,tfidf_svm,word_delete,3,21,0.05,0.05281445448227936,0.837360594795539,0.8376702146261961,0.022304832713754608,0.020529233306027295,0.9740540540540541,0.025945945945945903
hwu64,tfidf_svm,word_delete,4,42,0.05,0.04600416956219597,0.837360594795539,0.8352310346353846,0.022304832713754608,0.02296841329683874,0.9740540540540541,0.025945945945945903
hwu64,tfidf_svm,word_delete,5,84,0.05,0.05072967338429465,0.8382899628252788,0.833544123518527,0.021375464684014855,0.024655324413696333,0.9751351351351352,0.02486486486486485
hwu64,tfidf_svm,word_delete,6,123,0.05,0.05114662960389159,0.8410780669144982,0.8399717393741651,0.018587360594795488,0.01822770855805822,0.9783783783783785,0.021621621621621564
hwu64,tfidf_svm,word_delete,7,256,0.05,0.052536483669214734,0.8252788104089219,0.8241071968598666,0.03438661710037172,0.034092251072356805,0.9600000000000001,0.039999999999999966
hwu64,tfidf_svm,word_delete,8,512,0.05,0.0522585128561501,0.8382899628252788,0.8374429872266208,0.021375464684014855,0.020756460705602553,0.9751351351351352,0.02486486486486485
hwu64,tfidf_svm,word_delete,9,1024,0.05,0.04975677553856845,0.8299256505576208,0.8288100504773965,0.029739776951672847,0.029389397454826827,0.9654054054054054,0.03459459459459458
hwu64,tfidf_svm,word_delete,10,2026,0.05,0.04933981931897151,0.8336431226765799,0.8315952469670228,0.026022304832713727,0.026604200965200553,0.9697297297297297,0.03027027027027024
