dataset,model,perturbation,requested_severity,mean_realized_severity,clean_accuracy,clean_macro_f1,mean_accuracy,accuracy_std,mean_macro_f1,macro_f1_std,mean_drop,drop_std,drop_ci_lower,drop_ci_upper,accuracy_retention,retention_std,relative_accuracy_drop,relative_drop_std
hwu64,char_tfidf_svm,typo,0.2,0.2016241299303944,0.8773234200743495,0.8755509297159767,0.8202602230483272,0.0063518148110851685,0.8172043151489191,0.0048892933897373425,0.05706319702602235,0.0063518148110851685,0.05251938243546582,0.061607011616578874,0.9349576271186442,0.007239992305855547,0.06504237288135598,0.007239992305855553
hwu64,char_tfidf_svm,char_delete,0.2,0.2022305705564687,0.8773234200743495,0.8755509297159767,0.8482342007434944,0.004637537156087221,0.8474861429761971,0.005070526459784992,0.029089219330855075,0.004637537156087222,0.025771725099552525,0.03240671356215762,0.9668432203389831,0.005286006334692642,0.03315677966101701,0.0052860063346926375
hwu64,char_tfidf_svm,word_delete,0.2,0.20011118832522587,0.8773234200743495,0.8755509297159767,0.7828066914498141,0.007383782043584362,0.7795153449422001,0.009459350017247304,0.09451672862453536,0.007383782043584361,0.08923468914747511,0.09979876810159562,0.8922669491525423,0.008416260041204195,0.10773305084745768,0.008416260041204205
