dataset,perturbation,requested_severity,seed,word_accuracy,char_accuracy,accuracy_difference,word_retention,char_retention,retention_difference
clinc150,word_delete,0.1,7,0.866,0.8671111111111112,0.0011111111111111738,0.950256035113387,0.9461687681862272,-0.004087266927159772
clinc150,word_delete,0.1,21,0.8608888888888889,0.8633333333333333,0.0024444444444443603,0.9446476469153864,0.942046556741028,-0.002601090174358389
clinc150,word_delete,0.1,42,0.8662222222222222,0.8668888888888889,0.0006666666666667043,0.9504998780785174,0.9459262851600388,-0.004573592918478586
clinc150,word_delete,0.1,84,0.8677777777777778,0.8664444444444445,-0.0013333333333332975,0.9522067788344306,0.9454413191076624,-0.00676545972676823
clinc150,word_delete,0.1,123,0.8726666666666667,0.8677777777777778,-0.004888888888888943,0.9575713240673008,0.9468962172647916,-0.010675106802509271
clinc150,word_delete,0.1,256,0.8653333333333333,0.866,0.0006666666666667043,0.9495245062179956,0.944956353055286,-0.004568153162709532
clinc150,word_delete,0.1,512,0.8628888888888889,0.8664444444444445,0.003555555555555534,0.9468422336015606,0.9454413191076624,-0.001400914493898231
clinc150,word_delete,0.1,1024,0.868,0.8668888888888889,-0.0011111111111110628,0.9524506217995612,0.9459262851600388,-0.0065243366395223434
clinc150,word_delete,0.1,2026,0.8595555555555555,0.862,0.0024444444444444713,0.9431845891246036,0.9405916585838991,-0.002592930540704419
clinc150,typo,0.2,1,0.8113333333333334,0.8568888888888889,0.04555555555555557,0.8902706656912949,0.9350145489815712,0.04474388329027634
clinc150,typo,0.2,7,0.8135555555555556,0.8553333333333333,0.04177777777777769,0.8927090953425995,0.933317167798254,0.040608072455654565
clinc150,typo,0.2,21,0.8024444444444444,0.8446666666666667,0.04222222222222227,0.8805169470860765,0.921677982541222,0.04116103545514549
clinc150,typo,0.2,42,0.8148888888888889,0.8608888888888889,0.04600000000000004,0.894172153133382,0.9393792434529584,0.04520709031957637
clinc150,typo,0.2,84,0.8082222222222222,0.8506666666666667,0.04244444444444451,0.8868568641794684,0.9282250242483028,0.04136816006883437
clinc150,typo,0.2,123,0.8168888888888889,0.8548888888888889,0.038000000000000034,0.8963667398195562,0.932832201745878,0.03646546192632183
clinc150,typo,0.2,256,0.814,0.8535555555555555,0.039555555555555566,0.8931967812728602,0.9313773035887488,0.03818052231588864
clinc150,typo,0.2,512,0.8142222222222222,0.854,0.0397777777777778,0.8934406242379906,0.9318622696411252,0.03842164540313453
clinc150,typo,0.2,1024,0.8093333333333333,0.8628888888888889,0.05355555555555558,0.8880760790051208,0.941561590688652,0.05348551168353122
clinc150,typo,0.2,2026,0.8068888888888889,0.8486666666666667,0.0417777777777778,0.8853938063886857,0.9260426770126092,0.04064887062392353
clinc150,char_delete,0.2,1,0.8315555555555556,0.89,0.05844444444444441,0.9124603755181664,0.9711445198836082,0.05868414436544178
clinc150,char_delete,0.2,7,0.8373333333333334,0.8875555555555555,0.05022222222222217,0.9188002926115582,0.9684772065955384,0.04967691398398022
clinc150,char_delete,0.2,21,0.8371111111111111,0.8864444444444445,0.04933333333333334,0.9185564496464276,0.9672647914645977,0.048708341818170076
clinc150,char_delete,0.2,42,0.8424444444444444,0.8917777777777778,0.04933333333333334,0.9244086808095586,0.9730843840931136,0.04867570328355497
clinc150,char_delete,0.2,84,0.8373333333333334,0.8904444444444445,0.05311111111111111,0.9188002926115582,0.9716294859359844,0.05282919332442626
clinc150,char_delete,0.2,123,0.8368888888888889,0.8911111111111111,0.05422222222222217,0.9183126066812972,0.972356935014549,0.05404432833325179
clinc150,char_delete,0.2,256,0.8351111111111111,0.89,0.054888888888888876,0.9163618629602536,0.9711445198836082,0.0547826569233546
clinc150,char_delete,0.2,512,0.8355555555555556,0.8915555555555555,0.05599999999999994,0.9168495488905146,0.9728419010669254,0.05599235217641074
clinc150,char_delete,0.2,1024,0.8357777777777777,0.886,0.05022222222222228,0.9170933918556448,0.9667798254122212,0.049686433556576426
clinc150,char_delete,0.2,2026,0.8337777777777777,0.8864444444444445,0.05266666666666675,0.9148988051694708,0.9672647914645977,0.0523659862951269
clinc150,word_delete,0.2,1,0.8111111111111111,0.8075555555555556,-0.003555555555555534,0.8900268227261644,0.8811833171677983,-0.008843505558366105
clinc150,word_delete,0.2,7,0.814,0.8124444444444444,-0.0015555555555555323,0.8931967812728602,0.8865179437439379,-0.006678837528922288
clinc150,word_delete,0.2,21,0.8075555555555556,0.8057777777777778,-0.001777777777777767,0.8861253352840771,0.879243452958293,-0.006881882325784128
clinc150,word_delete,0.2,42,0.8137777777777778,0.8117777777777778,-0.0020000000000000018,0.8929529383077299,0.8857904946653735,-0.007162443642356409
clinc150,word_delete,0.2,84,0.8086666666666666,0.8115555555555556,0.002888888888888941,0.8873445501097293,0.8855480116391853,-0.0017965384705440623
clinc150,word_delete,0.2,123,0.8066666666666666,0.8077777777777778,0.0011111111111111738,0.8851499634235552,0.8814258001939865,-0.0037241632295687
clinc150,word_delete,0.2,256,0.8102222222222222,0.8115555555555556,0.0013333333333334085,0.8890514508656425,0.8855480116391853,-0.003503439226457239
clinc150,word_delete,0.2,512,0.8004444444444444,0.8053333333333333,0.004888888888888943,0.8783223603999024,0.8787584869059166,0.00043612650601421166
clinc150,word_delete,0.2,1024,0.8068888888888889,0.8095555555555556,0.002666666666666706,0.8853938063886857,0.8833656644034918,-0.0020281419851938542
clinc150,word_delete,0.2,2026,0.8066666666666666,0.8093333333333333,0.002666666666666706,0.8851499634235552,0.8831231813773036,-0.0020267820462516184
clinc150,typo,0.3,1,0.7448888888888889,0.818,0.07311111111111102,0.8173616191172886,0.8925800193986421,0.07521840028135351
clinc150,typo,0.3,7,0.7437777777777778,0.812,0.0682222222222223,0.8161424042916362,0.8860329776915618,0.06989057339992555
clinc150,typo,0.3,21,0.7462222222222222,0.8122222222222222,0.06599999999999995,0.8188246769080713,0.8862754607177498,0.0674507838096785
clinc150,typo,0.3,42,0.7502222222222222,0.82,0.06977777777777772,0.8232138502804194,0.8947623666343356,0.07154851635391624
clinc150,typo,0.3,84,0.7495555555555555,0.812,0.062444444444444525,0.822482321385028,0.8860329776915618,0.06355065630653378
clinc150,typo,0.3,123,0.7417777777777778,0.8128888888888889,0.07111111111111112,0.8139478176054621,0.8870029097963144,0.07305509219085227
clinc150,typo,0.3,256,0.7451111111111111,0.8135555555555556,0.06844444444444453,0.8176054620824189,0.8877303588748788,0.07012489679245992
clinc150,typo,0.3,512,0.7495555555555555,0.82,0.07044444444444442,0.822482321385028,0.8947623666343356,0.07228004524930765
clinc150,typo,0.3,1024,0.7444444444444445,0.8113333333333334,0.06688888888888889,0.8168739331870276,0.8853055286129972,0.06843159542596955
clinc150,typo,0.3,2026,0.7408888888888889,0.812,0.07111111111111112,0.8129724457449403,0.8860329776915618,0.07306053194662143
clinc150,char_delete,0.3,1,0.7893333333333333,0.8673333333333333,0.07799999999999996,0.8661302121433797,0.9464112512124152,0.0802810390690355
clinc150,char_delete,0.3,7,0.7922222222222223,0.8713333333333333,0.07911111111111102,0.8693001706900757,0.9507759456838022,0.08147577499372649
clinc150,char_delete,0.3,21,0.7964444444444444,0.8775555555555555,0.08111111111111113,0.8739331870275542,0.9575654704170709,0.08363228338951667
clinc150,char_delete,0.3,42,0.7946666666666666,0.8788888888888889,0.08422222222222231,0.8719824433065105,0.9590203685742,0.0870379252676895
clinc150,char_delete,0.3,84,0.7924444444444444,0.8793333333333333,0.0868888888888889,0.869544013655206,0.9595053346265762,0.08996132097137022
clinc150,char_delete,0.3,123,0.794,0.874,0.07999999999999996,0.8712509144111192,0.9536857419980602,0.08243482758694098
clinc150,char_delete,0.3,256,0.7913333333333333,0.878,0.08666666666666667,0.8683247988295538,0.9580504364694472,0.08972563763989339
clinc150,char_delete,0.3,512,0.7924444444444444,0.8717777777777778,0.07933333333333337,0.869544013655206,0.9512609117361784,0.08171689808097249
clinc150,char_delete,0.3,1024,0.8008888888888889,0.884,0.08311111111111114,0.8788100463301634,0.9645974781765276,0.08578743184636428
clinc150,char_delete,0.3,2026,0.7871111111111111,0.868,0.0808888888888889,0.8636917824920751,0.9471387002909796,0.08344691779890445
clinc150,word_delete,0.3,1,0.7317777777777777,0.728,-0.003777777777777769,0.8029748841745915,0.7943743937924346,-0.008600490382156933
clinc150,word_delete,0.3,7,0.7442222222222222,0.7422222222222222,-0.0020000000000000018,0.8166300902218971,0.8098933074684772,-0.006736782753419934
clinc150,word_delete,0.3,21,0.7455555555555555,0.7437777777777778,-0.001777777777777767,0.8180931480126798,0.8115906886517944,-0.006502459360885449
clinc150,word_delete,0.3,42,0.7424444444444445,0.742,-0.0004444444444444695,0.8146793465008535,0.8096508244422891,-0.005028522058564411
clinc150,word_delete,0.3,84,0.7393333333333333,0.7402222222222222,0.000888888888888939,0.811265544989027,0.8077109602327838,-0.003554584756243262
clinc150,word_delete,0.3,123,0.7462222222222222,0.7375555555555555,-0.008666666666666711,0.8188246769080713,0.8048011639185257,-0.014023512989545517
clinc150,word_delete,0.3,256,0.7435555555555555,0.7495555555555555,0.006000000000000005,0.8158985613265057,0.8178952473326867,0.00199668600618097
clinc150,word_delete,0.3,512,0.7377777777777778,0.7373333333333333,-0.0004444444444444695,0.8095586442331139,0.8045586808923375,-0.004999963340776348
clinc150,word_delete,0.3,1024,0.7422222222222222,0.7437777777777778,0.0015555555555555323,0.814435503535723,0.8115906886517944,-0.002844814883928626
clinc150,word_delete,0.3,2026,0.7395555555555555,0.7335555555555555,-0.006000000000000005,0.8115093879541575,0.8004364694471388,-0.011072918507018747
clinc150,typo,0.4,1,0.6726666666666666,0.7704444444444445,0.09777777777777785,0.7381126554498902,0.8406886517943745,0.10257599634448422
clinc150,typo,0.4,7,0.6688888888888889,0.7693333333333333,0.10044444444444445,0.7339673250426725,0.8394762366634336,0.10550891162076115
clinc150,typo,0.4,21,0.6675555555555556,0.7713333333333333,0.10377777777777775,0.7325042672518898,0.8416585838991271,0.10915431664723729
clinc150,typo,0.4,42,0.6726666666666666,0.7691111111111111,0.09644444444444444,0.7381126554498902,0.8392337536372454,0.10112109818735515
clinc150,typo,0.4,84,0.6666666666666666,0.7691111111111111,0.10244444444444445,0.7315288953913679,0.8392337536372454,0.1077048582458775
clinc150,typo,0.4,123,0.6655555555555556,0.7613333333333333,0.09577777777777774,0.7303096805657157,0.8307468477206595,0.10043716715494388
clinc150,typo,0.4,256,0.6802222222222222,0.7768888888888889,0.09666666666666668,0.7464033162643258,0.8477206595538312,0.10131734328950548
clinc150,typo,0.4,512,0.6706666666666666,0.7664444444444445,0.09577777777777785,0.7359180687637161,0.8363239573229875,0.10040588855927135
clinc150,typo,0.4,1024,0.67,0.7764444444444445,0.10644444444444445,0.7351865398683248,0.847235693501455,0.11204915363313017
clinc150,typo,0.4,2026,0.6728888888888889,0.7722222222222223,0.09933333333333338,0.7383564984150207,0.8426285160038798,0.10427201758885907
clinc150,char_delete,0.4,1,0.7388888888888889,0.8608888888888889,0.122,0.8107778590587662,0.9393792434529584,0.12860138439419222
clinc150,char_delete,0.4,7,0.7333333333333333,0.856,0.1226666666666667,0.8046817849305047,0.9340446168768186,0.12936283194631393
clinc150,char_delete,0.4,21,0.7348888888888889,0.8533333333333334,0.11844444444444446,0.806388685686418,0.9311348205625608,0.12474613487614283
clinc150,char_delete,0.4,42,0.7468888888888889,0.86,0.11311111111111105,0.8195562058034627,0.9384093113482056,0.11885310554474293
clinc150,char_delete,0.4,84,0.7435555555555555,0.8622222222222222,0.1186666666666667,0.8158985613265057,0.9408341416100874,0.12493558028358165
clinc150,char_delete,0.4,123,0.7431111111111111,0.86,0.11688888888888893,0.8154108753962448,0.9384093113482056,0.1229984359519608
clinc150,char_delete,0.4,256,0.7402222222222222,0.8591111111111112,0.11888888888888893,0.8122409168495489,0.9374393792434532,0.1251984623939043
clinc150,char_delete,0.4,512,0.7533333333333333,0.8642222222222222,0.11088888888888893,0.8266276517922457,0.9430164888457808,0.11638883705353509
clinc150,char_delete,0.4,1024,0.7477777777777778,0.8548888888888889,0.10711111111111116,0.8205315776639844,0.932832201745878,0.11230062408189356
clinc150,char_delete,0.4,2026,0.7364444444444445,0.8633333333333333,0.12688888888888883,0.8080955864423311,0.942046556741028,0.13395097029869685
clinc150,word_delete,0.4,1,0.6606666666666666,0.666,0.005333333333333412,0.7249451353328457,0.7267216294859361,0.0017764941530904466
clinc150,word_delete,0.4,7,0.6651111111111111,0.6655555555555556,0.0004444444444444695,0.7298219946354547,0.7262366634335597,-0.00358533120189497
clinc150,word_delete,0.4,21,0.6628888888888889,0.666,0.0031111111111111756,0.7273835649841501,0.7267216294859361,-0.000661935498214028
clinc150,word_delete,0.4,42,0.6597777777777778,0.6713333333333333,0.011555555555555541,0.7239697634723239,0.732541222114452,0.00857145864212816
clinc150,word_delete,0.4,84,0.6731111111111111,0.6782222222222222,0.005111111111111066,0.7386003413801512,0.7400581959262852,0.0014578545461340076
clinc150,word_delete,0.4,123,0.6648888888888889,0.6613333333333333,-0.003555555555555534,0.7295781516703242,0.7216294859359845,-0.007948665734339722
clinc150,word_delete,0.4,256,0.646,0.6555555555555556,0.00955555555555554,0.7088514996342355,0.7153249272550922,0.0064734276208566754
clinc150,word_delete,0.4,512,0.6617777777777778,0.6673333333333333,0.005555555555555536,0.726164350158498,0.7281765276430651,0.002012177484567057
clinc150,word_delete,0.4,1024,0.664,0.6693333333333333,0.005333333333333301,0.7286027798098025,0.7303588748787585,0.0017560950689560206
clinc150,word_delete,0.4,2026,0.6542222222222223,0.6615555555555556,0.007333333333333303,0.7178736893440625,0.7218719689621726,0.003998279618110168
hwu64,typo,0.05,1,0.8410780669144982,0.8578066914498141,0.016728624535315983,0.9783783783783784,0.9777542372881356,-0.0006241410902427802
hwu64,typo,0.05,7,0.8392193308550185,0.8633828996282528,0.024163568773234223,0.9762162162162162,0.9841101694915252,0.007893953275308951
hwu64,typo,0.05,21,0.8447955390334573,0.8671003717472119,0.022304832713754608,0.9827027027027028,0.9883474576271186,0.005644754924415851
hwu64,typo,0.05,42,0.845724907063197,0.8698884758364313,0.024163568773234223,0.9837837837837838,0.9915254237288136,0.0077416399450297435
hwu64,typo,0.05,84,0.8336431226765799,0.862453531598513,0.028810408921933095,0.9697297297297296,0.983050847457627,0.013321117727897458
hwu64,typo,0.05,123,0.8345724907063197,0.8578066914498141,0.02323420074349447,0.9708108108108108,0.9777542372881356,0.006943426477324821
hwu64,typo,0.05,256,0.8382899628252788,0.8643122676579925,0.026022304832713727,0.9751351351351352,0.9851694915254235,0.01003435639028838
hwu64,typo,0.05,512,0.8355018587360595,0.862453531598513,0.02695167286245348,0.971891891891892,0.983050847457627,0.011158955565735096
hwu64,typo,0.05,1024,0.8271375464684015,0.8596654275092936,0.032527881040892104,0.9621621621621622,0.979872881355932,0.017710719193769764
hwu64,typo,0.05,2026,0.8401486988847584,0.8661710037174721,0.026022304832713727,0.9772972972972974,0.9872881355932204,0.009990838295922955
hwu64,char_delete,0.05,1,0.8382899628252788,0.8671003717472119,0.028810408921933095,0.9751351351351352,0.9883474576271186,0.013212322491983453
hwu64,char_delete,0.05,7,0.8466542750929368,0.8736059479553904,0.02695167286245359,0.9848648648648648,0.9957627118644068,0.010897846999541994
hwu64,char_delete,0.05,21,0.845724907063197,0.8671003717472119,0.021375464684014855,0.9837837837837838,0.9883474576271186,0.004563673843334781
hwu64,char_delete,0.05,42,0.8336431226765799,0.8680297397769516,0.03438661710037172,0.9697297297297296,0.9894067796610168,0.01967704993128716
hwu64,char_delete,0.05,84,0.8485130111524164,0.8736059479553904,0.025092936802973975,0.9870270270270272,0.9957627118644068,0.008735684837379631
hwu64,char_delete,0.05,123,0.837360594795539,0.8698884758364313,0.032527881040892215,0.974054054054054,0.9915254237288136,0.017471369674759596
hwu64,char_delete,0.05,256,0.8382899628252788,0.8717472118959108,0.03345724907063197,0.9751351351351352,0.99364406779661,0.018508932661474797
hwu64,char_delete,0.05,512,0.8503717472118959,0.8726765799256505,0.022304832713754608,0.9891891891891892,0.9947033898305084,0.005514200641319245
hwu64,char_delete,0.05,1024,0.837360594795539,0.870817843866171,0.03345724907063197,0.974054054054054,0.9925847457627118,0.018530691708657843
hwu64,char_delete,0.05,2026,0.8420074349442379,0.8698884758364313,0.027881040892193343,0.9794594594594594,0.9915254237288136,0.012065964269354135
hwu64,word_delete,0.05,1,0.845724907063197,0.8522304832713755,0.006505576208178487,0.9837837837837838,0.9713983050847458,-0.012385478699038055
hwu64,word_delete,0.05,7,0.8355018587360595,0.854089219330855,0.018587360594795488,0.971891891891892,0.9735169491525424,0.001625057260650431
hwu64,word_delete,0.05,21,0.837360594795539,0.8568773234200744,0.01951672862453535,0.974054054054054,0.9766949152542372,0.002640861200183253
hwu64,word_delete,0.05,42,0.837360594795539,0.8587360594795539,0.021375464684014855,0.974054054054054,0.9788135593220338,0.004759505267979858
hwu64,word_delete,0.05,84,0.8382899628252788,0.8522304832713755,0.013940520446096727,0.9751351351351352,0.9713983050847458,-0.0037368300503893837
hwu64,word_delete,0.05,123,0.8410780669144982,0.8568773234200744,0.01579925650557623,0.9783783783783784,0.9766949152542372,-0.001683463124141138
hwu64,word_delete,0.05,256,0.8252788104089219,0.854089219330855,0.028810408921933095,0.96,0.9735169491525424,0.013516949152542423
hwu64,word_delete,0.05,512,0.8382899628252788,0.8587360594795539,0.020446096654275103,0.9751351351351352,0.9788135593220338,0.0036784241868986767
hwu64,word_delete,0.05,1024,0.8299256505576208,0.8438661710037175,0.013940520446096727,0.9654054054054054,0.961864406779661,-0.003540998625744418
hwu64,word_delete,0.05,2026,0.8336431226765799,0.8503717472118959,0.016728624535315983,0.9697297297297296,0.9692796610169492,-0.00045006871278041594
hwu64,typo,0.1,1,0.8169144981412639,0.8447955390334573,0.027881040892193343,0.9502702702702704,0.9629237288135593,0.01265345854328881
hwu64,typo,0.1,7,0.828996282527881,0.8568773234200744,0.027881040892193343,0.9643243243243244,0.9766949152542372,0.012370590929912884
hwu64,typo,0.1,21,0.820631970260223,0.8447955390334573,0.024163568773234223,0.9545945945945946,0.9629237288135593,0.00832913421896464
hwu64,typo,0.1,42,0.8131970260223048,0.8420074349442379,0.028810408921933095,0.945945945945946,0.9597457627118644,0.013799816765918349
hwu64,typo,0.1,84,0.820631970260223,0.8466542750929368,0.026022304832713727,0.9545945945945946,0.965042372881356,0.010447778286761356
hwu64,typo,0.1,123,0.8215613382899628,0.8503717472118959,0.028810408921933095,0.9556756756756756,0.9692796610169492,0.013603985341273606
hwu64,typo,0.1,256,0.8169144981412639,0.8475836431226765,0.0306691449814126,0.9502702702702704,0.966101694915254,0.01583142464498355
hwu64,typo,0.1,512,0.8085501858736059,0.8550185873605948,0.04646840148698883,0.9405405405405406,0.9745762711864406,0.03403573064590004
hwu64,typo,0.1,1024,0.8178438661710037,0.8578066914498141,0.039962825278810454,0.9513513513513514,0.9777542372881356,0.026402885936784193
hwu64,typo,0.1,2026,0.820631970260223,0.8531598513011153,0.032527881040892215,0.9545945945945946,0.972457627118644,0.017863032524049416
hwu64,char_delete,0.1,1,0.8234200743494424,0.8643122676579925,0.040892193308550095,0.957837837837838,0.9851694915254235,0.0273316536875855
hwu64,char_delete,0.1,7,0.8178438661710037,0.8633828996282528,0.04553903345724908,0.9513513513513514,0.9841101694915252,0.032758818140173784
hwu64,char_delete,0.1,21,0.8178438661710037,0.8587360594795539,0.040892193308550207,0.9513513513513514,0.9788135593220338,0.02746220797068244
hwu64,char_delete,0.1,42,0.8234200743494424,0.8652416356877324,0.04182156133828996,0.957837837837838,0.986228813559322,0.02839097572148397
hwu64,char_delete,0.1,84,0.8150557620817844,0.8652416356877324,0.05018587360594795,0.9481081081081082,0.986228813559322,0.03812070545121382
hwu64,char_delete,0.1,123,0.8197026022304833,0.8605947955390335,0.040892193308550207,0.9535135135135137,0.9809322033898306,0.027418689876316904
hwu64,char_delete,0.1,256,0.8187732342007435,0.8661710037174721,0.04739776951672858,0.9524324324324326,0.9872881355932204,0.03485570316078779
hwu64,char_delete,0.1,512,0.8215613382899628,0.8596654275092936,0.03810408921933084,0.9556756756756756,0.979872881355932,0.024197205680256406
hwu64,char_delete,0.1,1024,0.8178438661710037,0.8578066914498141,0.039962825278810454,0.9513513513513514,0.9777542372881356,0.026402885936784193
hwu64,char_delete,0.1,2026,0.8262081784386617,0.8652416356877324,0.0390334572490707,0.961081081081081,0.986228813559322,0.02514773247824098
hwu64,word_delete,0.1,1,0.8262081784386617,0.8317843866171004,0.005576208178438735,0.961081081081081,0.948093220338983,-0.012987860742098012
hwu64,word_delete,0.1,7,0.8159851301115242,0.8336431226765799,0.017657992565055736,0.9491891891891892,0.9502118644067796,0.001022675217590474
hwu64,word_delete,0.1,21,0.820631970260223,0.8364312267657993,0.01579925650557623,0.9545945945945946,0.9533898305084746,-0.0012047640861200248
hwu64,word_delete,0.1,42,0.8150557620817844,0.8392193308550185,0.024163568773234112,0.9481081081081082,0.9565677966101694,0.008459688502061247
hwu64,word_delete,0.1,84,0.8159851301115242,0.8317843866171004,0.01579925650557623,0.9491891891891892,0.948093220338983,-0.0010959688502061304
hwu64,word_delete,0.1,123,0.8215613382899628,0.8355018587360595,0.013940520446096727,0.9556756756756756,0.9523305084745762,-0.0033451672010993416
hwu64,word_delete,0.1,256,0.8048327137546468,0.8308550185873605,0.026022304832713727,0.9362162162162162,0.9470338983050848,0.010817682088868574
hwu64,word_delete,0.1,512,0.820631970260223,0.837360594795539,0.016728624535315983,0.9545945945945946,0.9544491525423728,-0.00014544205222177808
hwu64,word_delete,0.1,1024,0.8131970260223048,0.828996282527881,0.01579925650557623,0.945945945945946,0.944915254237288,-0.0010306917086581047
hwu64,word_delete,0.1,2026,0.8169144981412639,0.8252788104089219,0.008364312267657992,0.9502702702702704,0.9406779661016949,-0.009592304168575594
hwu64,typo,0.2,1,0.7611524163568774,0.8197026022304833,0.05855018587360594,0.8854054054054055,0.934322033898305,0.04891662849289957
hwu64,typo,0.2,7,0.7611524163568774,0.8141263940520446,0.05297397769516721,0.8854054054054055,0.9279661016949152,0.04256069628950976
hwu64,typo,0.2,21,0.766728624535316,0.8262081784386617,0.059479553903345694,0.8918918918918919,0.9417372881355932,0.04984539624370132
hwu64,typo,0.2,42,0.766728624535316,0.8159851301115242,0.0492565055762082,0.8918918918918919,0.9300847457627118,0.03819285387081994
hwu64,typo,0.2,84,0.7778810408921933,0.8234200743494424,0.04553903345724908,0.904864864864865,0.9385593220338982,0.0336944571690333
hwu64,typo,0.2,123,0.7620817843866171,0.8150557620817844,0.05297397769516732,0.8864864864864865,0.9290254237288136,0.042538937242327046
hwu64,typo,0.2,256,0.7760223048327137,0.828996282527881,0.05297397769516732,0.9027027027027028,0.944915254237288,0.04221255153458514
hwu64,typo,0.2,512,0.7788104089219331,0.8280669144981413,0.0492565055762082,0.905945945945946,0.9438559322033898,0.037909986257443795
hwu64,typo,0.2,1024,0.7723048327137546,0.8104089219330854,0.03810408921933084,0.8983783783783784,0.923728813559322,0.025350435180943598
hwu64,typo,0.2,2026,0.7732342007434945,0.820631970260223,0.04739776951672858,0.8994594594594596,0.9353813559322034,0.0359218964727438
hwu64,char_delete,0.2,1,0.7964684014869888,0.8513011152416357,0.05483271375464682,0.9264864864864863,0.9703389830508472,0.043852496564360854
hwu64,char_delete,0.2,7,0.7676579925650557,0.8466542750929368,0.07899628252788105,0.892972972972973,0.965042372881356,0.07206939990838301
hwu64,char_delete,0.2,21,0.7806691449814126,0.8429368029739777,0.06226765799256506,0.908108108108108,0.9608050847457626,0.0526969766376546
hwu64,char_delete,0.2,42,0.7927509293680297,0.8447955390334573,0.052044609665427566,0.9221621621621622,0.9629237288135593,0.040761566651397074
hwu64,char_delete,0.2,84,0.7825278810408922,0.8578066914498141,0.07527881040892193,0.9102702702702704,0.9777542372881356,0.06748396701786519
hwu64,char_delete,0.2,123,0.7871747211895911,0.8438661710037175,0.05669144981412644,0.9156756756756758,0.961864406779661,0.04618873110398525
hwu64,char_delete,0.2,256,0.7695167286245354,0.8447955390334573,0.07527881040892193,0.8951351351351352,0.9629237288135593,0.06778859367842405
hwu64,char_delete,0.2,512,0.8011152416356877,0.8513011152416357,0.05018587360594795,0.931891891891892,0.9703389830508472,0.03844709115895517
hwu64,char_delete,0.2,1024,0.7881040892193308,0.8513011152416357,0.06319702602230481,0.9167567567567568,0.9703389830508472,0.053582226294090374
hwu64,char_delete,0.2,2026,0.7806691449814126,0.8475836431226765,0.06691449814126393,0.908108108108108,0.966101694915254,0.05799358680714595
hwu64,word_delete,0.2,1,0.7602230483271375,0.7732342007434945,0.013011152416356975,0.8843243243243243,0.8813559322033898,-0.002968392120934471
hwu64,word_delete,0.2,7,0.7630111524163569,0.79182156133829,0.028810408921933095,0.8875675675675676,0.902542372881356,0.014974805313788364
hwu64,word_delete,0.2,21,0.7769516728624535,0.79182156133829,0.014869888475836479,0.9037837837837838,0.902542372881356,-0.0012414109024277975
hwu64,word_delete,0.2,42,0.7490706319702602,0.7769516728624535,0.027881040892193232,0.8713513513513514,0.8855932203389829,0.014241868987631467
hwu64,word_delete,0.2,84,0.7639405204460966,0.775092936802974,0.01115241635687736,0.8886486486486487,0.8834745762711864,-0.005174072377462258
hwu64,word_delete,0.2,123,0.7713754646840149,0.7862453531598513,0.014869888475836479,0.8972972972972973,0.896186440677966,-0.0011108566193313019
hwu64,word_delete,0.2,256,0.7527881040892194,0.7788104089219331,0.026022304832713727,0.8756756756756757,0.8877118644067796,0.012036188731103903
hwu64,word_delete,0.2,512,0.7704460966542751,0.7927509293680297,0.022304832713754608,0.8962162162162163,0.903601694915254,0.0073854786990377175
hwu64,word_delete,0.2,1024,0.7676579925650557,0.7825278810408922,0.014869888475836479,0.892972972972973,0.8919491525423728,-0.0010238204306001197
hwu64,word_delete,0.2,2026,0.7630111524163569,0.7788104089219331,0.01579925650557623,0.8875675675675676,0.8877118644067796,0.0001442968392120214
hwu64,typo,0.3,1,0.7193308550185874,0.7825278810408922,0.06319702602230481,0.8367567567567569,0.8919491525423728,0.055192395785615966
hwu64,typo,0.3,7,0.6979553903345725,0.7843866171003717,0.08643122676579917,0.811891891891892,0.8940677966101694,0.0821759047182774
hwu64,typo,0.3,21,0.6858736059479554,0.7723048327137546,0.08643122676579917,0.7978378378378379,0.8802966101694915,0.08245877233165355
hwu64,typo,0.3,42,0.7053903345724907,0.79182156133829,0.08643122676579928,0.8205405405405405,0.902542372881356,0.08200183234081548
hwu64,typo,0.3,84,0.7323420074349443,0.7955390334572491,0.06319702602230481,0.851891891891892,0.9067796610169492,0.05488776912505722
hwu64,typo,0.3,123,0.724907063197026,0.7862453531598513,0.06133828996282531,0.8432432432432433,0.896186440677966,0.052943197434722755
hwu64,typo,0.3,256,0.716542750929368,0.7871747211895911,0.07063197026022305,0.8335135135135135,0.8972457627118644,0.06373224919835085
hwu64,typo,0.3,512,0.7258364312267658,0.7964684014869888,0.07063197026022305,0.8443243243243244,0.9078389830508474,0.06351465872652307
hwu64,typo,0.3,1024,0.7202602230483272,0.7825278810408922,0.06226765799256506,0.8378378378378379,0.8919491525423728,0.054111314704534896
hwu64,typo,0.3,2026,0.7053903345724907,0.775092936802974,0.0697026022304833,0.8205405405405405,0.8834745762711864,0.06293403573064593
hwu64,char_delete,0.3,1,0.733271375464684,0.8271375464684015,0.09386617100371752,0.852972972972973,0.9427966101694916,0.08982363719651854
hwu64,char_delete,0.3,7,0.741635687732342,0.828996282527881,0.08736059479553904,0.8627027027027028,0.944915254237288,0.08221255153458518
hwu64,char_delete,0.3,21,0.7360594795539034,0.8327137546468402,0.09665427509293678,0.8562162162162162,0.9491525423728812,0.09293632615666492
hwu64,char_delete,0.3,42,0.7397769516728625,0.8355018587360595,0.09572490706319703,0.8605405405405406,0.9523305084745762,0.0917899679340356
