dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
clinc150,char_tfidf_svm,typo,1,1,0.2,0.2016727529744375,0.8568888888888889,0.8555932387512826,0.05955555555555547,0.05959840578765807,0.9350145489815713,0.06498545101842862
clinc150,char_tfidf_svm,typo,2,7,0.2,0.20179055247967959,0.8553333333333333,0.8546987251838076,0.061111111111111116,0.06049291935513301,0.9333171677982541,0.06668283220174588
clinc150,char_tfidf_svm,typo,3,21,0.2,0.20081870656143244,0.8446666666666667,0.844007026538253,0.07177777777777772,0.07118461800068765,0.9216779825412221,0.07832201745877783
clinc150,char_tfidf_svm,typo,4,42,0.2,0.19978796089056425,0.8608888888888889,0.8598604537460559,0.05555555555555547,0.05533119079288473,0.9393792434529584,0.06062075654704162
clinc150,char_tfidf_svm,typo,5,84,0.2,0.19810931794086464,0.8506666666666667,0.8498991154469839,0.06577777777777771,0.06529252909195671,0.9282250242483027,0.07177497575169732
clinc150,char_tfidf_svm,typo,6,123,0.2,0.20073035693250088,0.8548888888888889,0.854432027212965,0.061555555555555475,0.06075961732597568,0.9328322017458779,0.06716779825412213
clinc150,char_tfidf_svm,typo,7,256,0.2,0.20070090705619037,0.8535555555555555,0.8534715364246256,0.06288888888888888,0.06172010811431505,0.9313773035887488,0.06862269641125121
clinc150,char_tfidf_svm,typo,8,512,0.2,0.19931676286959596,0.854,0.8531195209312914,0.062444444444444414,0.06207212360764924,0.9318622696411252,0.06813773035887485
clinc150,char_tfidf_svm,typo,9,1024,0.2,0.1998763105194958,0.8628888888888889,0.8621457454864175,0.05355555555555547,0.053045899052523104,0.9415615906886519,0.05843840931134811
clinc150,char_tfidf_svm,typo,10,2026,0.2,0.20399929320296856,0.8486666666666667,0.8478124842528354,0.06777777777777771,0.06737916028610524,0.9260426770126092,0.07395732298739081
clinc150,char_tfidf_svm,char_delete,1,1,0.2,0.20196518209975436,0.89,0.8885461020584328,0.02644444444444438,0.026645542480507878,0.9711445198836082,0.028855480116391784
clinc150,char_tfidf_svm,char_delete,2,7,0.2,0.20175157534978105,0.8875555555555555,0.8862451741156152,0.028888888888888853,0.028946470423325432,0.9684772065955384,0.03152279340446165
clinc150,char_tfidf_svm,char_delete,3,21,0.2,0.20046993484994124,0.8864444444444445,0.8854153102722115,0.029999999999999916,0.0297763342667291,0.9672647914645975,0.03273520853540243
clinc150,char_tfidf_svm,char_delete,4,42,0.2,0.20586350528676706,0.8917777777777778,0.8904689781433598,0.024666666666666615,0.02472266639558085,0.9730843840931135,0.026915615906886462
clinc150,char_tfidf_svm,char_delete,5,84,0.2,0.1962512015379686,0.8904444444444445,0.8893435459358606,0.025999999999999912,0.025848098603080016,0.9716294859359845,0.028370514064015424
clinc150,char_tfidf_svm,char_delete,6,123,0.2,0.19747944035031506,0.8911111111111111,0.8896360176293948,0.02533333333333332,0.025555626909545825,0.972356935014549,0.027643064985451004
clinc150,char_tfidf_svm,char_delete,7,256,0.2,0.20148456691231442,0.89,0.8888241492548419,0.02644444444444438,0.026367495284098763,0.9711445198836082,0.028855480116391784
clinc150,char_tfidf_svm,char_delete,8,512,0.2,0.20175157534978105,0.8915555555555555,0.8908785267220413,0.02488888888888885,0.024313117816899377,0.9728419010669254,0.027158098933074644
clinc150,char_tfidf_svm,char_delete,9,1024,0.2,0.19619779985047528,0.886,0.8848429976383014,0.030444444444444385,0.03034864690063921,0.9667798254122212,0.033220174587778796
clinc150,char_tfidf_svm,char_delete,10,2026,0.2,0.204047847911994,0.8864444444444445,0.8854537112526327,0.029999999999999916,0.029737933286307916,0.9672647914645975,0.03273520853540243
clinc150,char_tfidf_svm,word_delete,1,1,0.2,0.20075459406639343,0.8075555555555556,0.8072265177349564,0.10888888888888881,0.10796512680398429,0.8811833171677983,0.11881668283220168
clinc150,char_tfidf_svm,word_delete,2,7,0.2,0.19926169213647837,0.8124444444444444,0.8135303194953775,0.10399999999999998,0.10166132504356318,0.8865179437439379,0.11348205625606206
clinc150,char_tfidf_svm,word_delete,3,21,0.2,0.1998317092369914,0.8057777777777778,0.8067249671563556,0.11066666666666658,0.10846667738258509,0.879243452958293,0.12075654704170699
clinc150,char_tfidf_svm,word_delete,4,42,0.2,0.19980456556553838,0.8117777777777778,0.811661426149211,0.10466666666666657,0.10353021838972964,0.8857904946653735,0.11420950533462648
clinc150,char_tfidf_svm,word_delete,5,84,0.2,0.19866453136451237,0.8115555555555556,0.81128741907717,0.10488888888888881,0.1039042254617707,0.8855480116391853,0.11445198836081466
clinc150,char_tfidf_svm,word_delete,6,123,0.2,0.2003202953231454,0.8077777777777778,0.8082633888286375,0.10866666666666658,0.10692825571030318,0.8814258001939865,0.11857419980601348
clinc150,char_tfidf_svm,word_delete,7,256,0.2,0.20262750739665047,0.8115555555555556,0.8119765154896404,0.10488888888888881,0.10321512904930019,0.8855480116391853,0.11445198836081466
clinc150,char_tfidf_svm,word_delete,8,512,0.2,0.19806737059254634,0.8053333333333333,0.8050443303441702,0.11111111111111105,0.11014731419477042,0.8787584869059166,0.12124151309408335
clinc150,char_tfidf_svm,word_delete,9,1024,0.2,0.20118889280964145,0.8095555555555556,0.8102222824559843,0.10688888888888881,0.10496936208295637,0.8833656644034918,0.11663433559650817
clinc150,char_tfidf_svm,word_delete,10,2026,0.2,0.20303466246844548,0.8093333333333333,0.80918418815711,0.10711111111111105,0.10600745638183062,0.8831231813773036,0.11687681862269635
