dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
clinc150,tfidf_svm,typo,1,1,0.1,0.10027682883731888,0.8646666666666667,0.8637893527720265,0.046666666666666634,0.046584667674853364,0.9487929773226043,0.05120702267739572
clinc150,tfidf_svm,typo,2,7,0.1,0.09986453056897161,0.8582222222222222,0.8579109049170344,0.05311111111111111,0.052463115529845505,0.941721531333821,0.05827846866617898
clinc150,tfidf_svm,typo,3,21,0.1,0.10121922487925551,0.8653333333333333,0.8648683504560084,0.04600000000000004,0.04550566999087147,0.9495245062179956,0.05047549378200444
clinc150,tfidf_svm,typo,4,42,0.1,0.10116032512663446,0.8673333333333333,0.866890758131017,0.04400000000000004,0.04348326231586286,0.9517190929041697,0.04828090709583033
clinc150,tfidf_svm,typo,5,84,0.1,0.09871598539286135,0.858,0.8568927246416244,0.053333333333333344,0.05348129580525551,0.9414776883686905,0.05852231163130945
clinc150,tfidf_svm,typo,6,123,0.1,0.10024737896100837,0.8662222222222222,0.8657634397152537,0.0451111111111111,0.04461058073162616,0.9504998780785174,0.04950012192148256
clinc150,tfidf_svm,typo,7,256,0.1,0.10157262339498174,0.8591111111111112,0.8583876737189647,0.05222222222222217,0.051986346727915134,0.9426969031943429,0.0573030968056571
clinc150,tfidf_svm,typo,8,512,0.1,0.10048297797149253,0.8655555555555555,0.8651008042065071,0.045777777777777806,0.04527321624037273,0.949768349183126,0.05023165081687397
clinc150,tfidf_svm,typo,9,1024,0.1,0.09977618094004005,0.8637777777777778,0.8632676620340076,0.04755555555555557,0.04710635841287225,0.9478176054620824,0.0521823945379176
clinc150,tfidf_svm,typo,10,2026,0.1,0.10021792908469784,0.8668888888888889,0.8664694710962686,0.0444444444444444,0.04390454935061128,0.9512314069739088,0.04876859302609115
clinc150,tfidf_svm,char_delete,1,1,0.1,0.09879312186265087,0.8731111111111111,0.8722474525921208,0.03822222222222227,0.0381265678547591,0.9580590099975616,0.04194099000243848
clinc150,tfidf_svm,char_delete,2,7,0.1,0.10066218092491723,0.8755555555555555,0.8747689526053922,0.0357777777777778,0.03560506784148765,0.9607412826139966,0.039258717386003436
clinc150,tfidf_svm,char_delete,3,21,0.1,0.09927373705009078,0.8724444444444445,0.8719337887986156,0.03888888888888886,0.03844023164826427,0.9573274811021703,0.04267251889782977
clinc150,tfidf_svm,char_delete,4,42,0.1,0.10162341129979707,0.8762222222222222,0.8755271005408582,0.03511111111111109,0.03484691990602162,0.961472811509388,0.03852718849061203
clinc150,tfidf_svm,char_delete,5,84,0.1,0.09788529317526434,0.8793333333333333,0.8785840768820393,0.03200000000000003,0.03178994356484055,0.9648866130212143,0.035113386978785695
clinc150,tfidf_svm,char_delete,6,123,0.1,0.10237103492470362,0.8728888888888889,0.8722055920866164,0.03844444444444439,0.03816842836026346,0.9578151670324312,0.04218483296756883
clinc150,tfidf_svm,char_delete,7,256,0.1,0.10317206023710349,0.8757777777777778,0.8749605433659191,0.03555555555555556,0.035413477080960765,0.9609851255791271,0.039014874420872966
clinc150,tfidf_svm,char_delete,8,512,0.1,0.10322546192459682,0.8737777777777778,0.8730215698246726,0.037555555555555564,0.03735245062220727,0.958790538892953,0.04120946110704707
clinc150,tfidf_svm,char_delete,9,1024,0.1,0.0988999252376375,0.8768888888888889,0.8764798328854765,0.03444444444444439,0.03389418756140339,0.9622043404047794,0.03779565959522062
clinc150,tfidf_svm,char_delete,10,2026,0.1,0.10044857417494393,0.8764444444444445,0.875501465875423,0.03488888888888886,0.03487255457145688,0.9617166544745185,0.03828334552548156
clinc150,tfidf_svm,word_delete,1,1,0.1,0.10195162997747076,0.8633333333333333,0.8626191106878953,0.04800000000000004,0.047754909758984554,0.9473299195318214,0.05267008046817854
clinc150,tfidf_svm,word_delete,2,7,0.1,0.09934583751798268,0.866,0.8653058863383656,0.04533333333333334,0.04506813410851429,0.950256035113387,0.04974396488661303
clinc150,tfidf_svm,word_delete,3,21,0.1,0.1002144350044787,0.8608888888888889,0.8601367400980146,0.0504444444444444,0.05023728034886532,0.9446476469153865,0.05535235308461346
clinc150,tfidf_svm,word_delete,4,42,0.1,0.09845009636003366,0.8662222222222222,0.8652299637958701,0.0451111111111111,0.045144056651009734,0.9504998780785174,0.04950012192148256
clinc150,tfidf_svm,word_delete,5,84,0.1,0.09899296978909368,0.8677777777777778,0.8670938890162742,0.04355555555555557,0.04328013143060572,0.9522067788344306,0.04779322116556939
clinc150,tfidf_svm,word_delete,6,123,0.1,0.10225021036345376,0.8726666666666667,0.8718300840734691,0.03866666666666663,0.0385439363734108,0.9575713240673007,0.0424286759326993
clinc150,tfidf_svm,word_delete,7,256,0.1,0.10170733693439375,0.8653333333333333,0.8648051532844526,0.04600000000000004,0.04556886716242725,0.9495245062179956,0.05047549378200444
clinc150,tfidf_svm,word_delete,8,512,0.1,0.09929155017507668,0.8628888888888889,0.8621070548614481,0.0484444444444444,0.048266965585431754,0.9468422336015606,0.05315776639843936
clinc150,tfidf_svm,word_delete,9,1024,0.1,0.09918297548926468,0.868,0.8670697061919047,0.043333333333333335,0.04330431425497516,0.9524506217995611,0.04754937820043892
clinc150,tfidf_svm,word_delete,10,2026,0.1,0.1001330039901197,0.8595555555555555,0.858791643523604,0.05177777777777781,0.05158237692327583,0.9431845891246037,0.05681541087539628
