dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
clinc150,char_tfidf_svm,typo,1,1,0.3,0.2977676993756626,0.818,0.8176444997884098,0.09844444444444445,0.09754714475053083,0.8925800193986421,0.1074199806013579
clinc150,char_tfidf_svm,typo,2,7,0.3,0.30109553539875133,0.812,0.8113435740098557,0.10444444444444434,0.10384807052908496,0.8860329776915618,0.1139670223084383
clinc150,char_tfidf_svm,typo,3,21,0.3,0.3010071857698198,0.8122222222222222,0.8116696759695439,0.10422222222222222,0.10352196856939677,0.8862754607177498,0.11372453928225024
clinc150,char_tfidf_svm,typo,4,42,0.3,0.29664860407586285,0.82,0.8201430720848119,0.09644444444444444,0.09504857245412879,0.8947623666343356,0.10523763336566441
clinc150,char_tfidf_svm,typo,5,84,0.3,0.29779714925197315,0.812,0.8118566624995719,0.10444444444444434,0.10333498203936875,0.8860329776915618,0.1139670223084383
clinc150,char_tfidf_svm,typo,6,123,0.3,0.29921074331487807,0.8128888888888889,0.8133147724184245,0.10355555555555551,0.1018768721205161,0.8870029097963144,0.1129970902036857
clinc150,char_tfidf_svm,typo,7,256,0.3,0.3004181882436094,0.8135555555555556,0.8139763485738298,0.10288888888888881,0.10121529596511081,0.8877303588748788,0.11226964112512115
clinc150,char_tfidf_svm,typo,8,512,0.3,0.3002120391094357,0.82,0.8202130065205797,0.09644444444444444,0.09497863801836093,0.8947623666343356,0.10523763336566441
clinc150,char_tfidf_svm,typo,9,1024,0.3,0.29326186830015316,0.8113333333333334,0.8115207879329117,0.10511111111111104,0.10367085660602893,0.8853055286129972,0.11469447138700284
clinc150,char_tfidf_svm,typo,10,2026,0.3,0.3011838850276829,0.812,0.8125700101897528,0.10444444444444434,0.1026216343491878,0.8860329776915618,0.1139670223084383
clinc150,char_tfidf_svm,char_delete,1,1,0.3,0.2951511267756061,0.8673333333333333,0.8660695473091107,0.049111111111111105,0.049122097229829964,0.9464112512124151,0.053588748787584864
clinc150,char_tfidf_svm,char_delete,2,7,0.3,0.3013991242123251,0.8713333333333333,0.8697293140957327,0.0451111111111111,0.04546233044320791,0.9507759456838022,0.049224054316197856
clinc150,char_tfidf_svm,char_delete,3,21,0.3,0.3039624052120047,0.8775555555555555,0.8763938227075138,0.03888888888888886,0.03879782183142688,0.9575654704170709,0.04243452958292917
clinc150,char_tfidf_svm,char_delete,4,42,0.3,0.30428281533696466,0.8788888888888889,0.878091081503785,0.03755555555555545,0.03710056303515563,0.9590203685741999,0.040979631425800085
clinc150,char_tfidf_svm,char_delete,5,84,0.3,0.30107871408736514,0.8793333333333333,0.878360444380595,0.037111111111111095,0.03683120015834562,0.9595053346265762,0.04049466537342385
clinc150,char_tfidf_svm,char_delete,6,123,0.3,0.2981416212752323,0.874,0.8727132923715876,0.042444444444444396,0.04247835216735307,0.9536857419980602,0.04631425800193981
clinc150,char_tfidf_svm,char_delete,7,256,0.3,0.30054469721243193,0.878,0.8770308970215936,0.03844444444444439,0.03816074751734699,0.9580504364694472,0.041949563530552805
clinc150,char_tfidf_svm,char_delete,8,512,0.3,0.29803481790024566,0.8717777777777778,0.8707541710519062,0.04466666666666663,0.04443747348703442,0.9512609117361785,0.0487390882638215
clinc150,char_tfidf_svm,char_delete,9,1024,0.3,0.29232083733845987,0.884,0.8827591933868107,0.03244444444444439,0.03243245115212989,0.9645974781765277,0.0354025218234723
clinc150,char_tfidf_svm,char_delete,10,2026,0.3,0.3019865427747517,0.868,0.8669461681299773,0.0484444444444444,0.04824547640896337,0.9471387002909797,0.05286129970902032
clinc150,char_tfidf_svm,word_delete,1,1,0.3,0.2998018511983931,0.728,0.7308049948605845,0.18844444444444441,0.18438664967835616,0.7943743937924346,0.20562560620756545
clinc150,char_tfidf_svm,word_delete,2,7,0.3,0.30042615564181213,0.7422222222222222,0.7448566818352463,0.17422222222222217,0.1703349627036943,0.8098933074684772,0.19010669253152274
clinc150,char_tfidf_svm,word_delete,3,21,0.3,0.2996932765125811,0.7437777777777778,0.7464662662228803,0.17266666666666663,0.16872537831606038,0.8115906886517944,0.1884093113482056
clinc150,char_tfidf_svm,word_delete,4,42,0.3,0.2984718112971961,0.742,0.7445168573509207,0.1744444444444444,0.17067478718801998,0.8096508244422891,0.19034917555771091
clinc150,char_tfidf_svm,word_delete,5,84,0.3,0.296897478352922,0.7402222222222222,0.7422153890882875,0.17622222222222217,0.1729762554506531,0.8077109602327838,0.19228903976721626
clinc150,char_tfidf_svm,word_delete,6,123,0.3,0.30029043728454713,0.7375555555555555,0.7403438923084267,0.17888888888888888,0.17484775223051396,0.8048011639185257,0.1951988360814743
clinc150,char_tfidf_svm,word_delete,7,256,0.3,0.30140332781412016,0.7495555555555555,0.7519651612575589,0.16688888888888886,0.16322648328138178,0.8178952473326867,0.18210475266731327
clinc150,char_tfidf_svm,word_delete,8,512,0.3,0.3003718682989061,0.7373333333333333,0.7402999254235955,0.1791111111111111,0.17489171911534518,0.8045586808923375,0.19544131910766246
clinc150,char_tfidf_svm,word_delete,9,1024,0.3,0.29779321951087107,0.7437777777777778,0.7464667452369952,0.17266666666666663,0.16872489930194545,0.8115906886517944,0.1884093113482056
clinc150,char_tfidf_svm,word_delete,10,2026,0.3,0.3003447246274531,0.7335555555555555,0.7360978598869546,0.18288888888888888,0.179093784651986,0.8004364694471388,0.1995635305528613
