dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
clinc150,char_tfidf_svm,typo,1,1,0.05,0.051036635646130285,0.9031111111111111,0.9017547958883388,0.013333333333333308,0.013436848650601796,0.98545101842871,0.014548981571289983
clinc150,char_tfidf_svm,typo,2,7,0.05,0.05074213688302509,0.9033333333333333,0.9021954164118612,0.013111111111111073,0.012996228127079457,0.9856935014548982,0.014306498545101803
clinc150,char_tfidf_svm,typo,3,21,0.05,0.05100718576981977,0.9053333333333333,0.904417616568723,0.011111111111111072,0.010774027970217648,0.9878758486905918,0.012124151309408299
clinc150,char_tfidf_svm,typo,4,42,0.05,0.05027093886205678,0.9015555555555556,0.9006499756786233,0.01488888888888884,0.01454166886031738,0.9837536372453929,0.016246362754607127
clinc150,char_tfidf_svm,typo,5,84,0.05,0.05144893391447756,0.9011111111111111,0.9000086403591566,0.01533333333333331,0.015183004179784021,0.9832686711930165,0.016731328806983487
clinc150,char_tfidf_svm,typo,6,123,0.05,0.05003533985157262,0.8991111111111111,0.8977733874838971,0.01733333333333331,0.017418257055043518,0.981086323957323,0.01891367604267699
clinc150,char_tfidf_svm,typo,7,256,0.05,0.04968194133584639,0.9002222222222223,0.8989876258647852,0.016222222222222138,0.01620401867415544,0.9822987390882639,0.017701260911736086
clinc150,char_tfidf_svm,typo,8,512,0.05,0.05118388502768288,0.898,0.8965286889773115,0.018444444444444374,0.018662955561629113,0.9798739088263823,0.02012609117361777
clinc150,char_tfidf_svm,typo,9,1024,0.05,0.04850394628342561,0.9037777777777778,0.9027282541595495,0.012666666666666604,0.012463390379391148,0.9861784675072746,0.013821532492725441
clinc150,char_tfidf_svm,typo,10,2026,0.05,0.05177288255389327,0.9044444444444445,0.9032048040194082,0.0119999999999999,0.011986840519532471,0.9869059165858391,0.0130940834141609
clinc150,char_tfidf_svm,char_delete,1,1,0.05,0.04939656093132543,0.9091111111111111,0.9077033075294626,0.007333333333333303,0.007488337009478041,0.9919980601357905,0.008001939864209473
clinc150,char_tfidf_svm,char_delete,2,7,0.05,0.049823774431272026,0.9093333333333333,0.9082204974741491,0.007111111111111068,0.006971147064791516,0.9922405431619787,0.007759456838021292
clinc150,char_tfidf_svm,char_delete,3,21,0.05,0.05099861155612517,0.9097777777777778,0.9084909394642955,0.006666666666666599,0.006700705074645152,0.9927255092143551,0.007274490785644931
clinc150,char_tfidf_svm,char_delete,4,42,0.05,0.04944996261881875,0.9084444444444445,0.9070438234449,0.007999999999999896,0.008147821094040664,0.9912706110572261,0.008729388942773893
clinc150,char_tfidf_svm,char_delete,5,84,0.05,0.05073160311865855,0.9102222222222223,0.9089321767834216,0.006222222222222129,0.006259467755518999,0.9932104752667315,0.00678952473326857
clinc150,char_tfidf_svm,char_delete,6,123,0.05,0.049343159243832105,0.9095555555555556,0.9083596212777314,0.006888888888888833,0.006832023261209241,0.9924830261881669,0.007516973811833112
clinc150,char_tfidf_svm,char_delete,7,256,0.05,0.05260066218092492,0.9077777777777778,0.9066848403748691,0.0086666666666666,0.008506804164071569,0.9905431619786615,0.009456838021338435
clinc150,char_tfidf_svm,char_delete,8,512,0.05,0.05174623518103172,0.9102222222222223,0.9089274009476408,0.006222222222222129,0.006264243591299845,0.9932104752667315,0.00678952473326857
clinc150,char_tfidf_svm,char_delete,9,1024,0.05,0.05003738118124533,0.9091111111111111,0.9079130767436557,0.007333333333333303,0.007278567795284907,0.9919980601357905,0.008001939864209473
clinc150,char_tfidf_svm,char_delete,10,2026,0.05,0.054469721243191285,0.908,0.9067017549531958,0.008444444444444366,0.008489889585744814,0.9907856450048498,0.009214354995150253
clinc150,char_tfidf_svm,word_delete,1,1,0.05,0.05230585488993241,0.8922222222222222,0.8909283043178807,0.024222222222222145,0.024263340221059915,0.97356935014549,0.026430649854510102
clinc150,char_tfidf_svm,word_delete,2,7,0.05,0.05032436687386336,0.8937777777777778,0.8929101157508929,0.022666666666666613,0.02228152878804779,0.975266731328807,0.024733268671192958
clinc150,char_tfidf_svm,word_delete,3,21,0.05,0.04986292445916234,0.8897777777777778,0.8887178415480783,0.026666666666666616,0.026473802990862327,0.97090203685742,0.029097963142579966
clinc150,char_tfidf_svm,word_delete,4,42,0.05,0.04899432697266632,0.8915555555555555,0.8904020413991899,0.02488888888888885,0.02478960313975076,0.9728419010669254,0.027158098933074644
clinc150,char_tfidf_svm,word_delete,5,84,0.05,0.04951005673027334,0.8911111111111111,0.8901352439776284,0.02533333333333332,0.025056400561312198,0.972356935014549,0.027643064985451004
clinc150,char_tfidf_svm,word_delete,6,123,0.05,0.051898699818137405,0.8946666666666667,0.8935566474722674,0.021777777777777674,0.021634997066673267,0.9762366634335597,0.023763336566440238
clinc150,char_tfidf_svm,word_delete,7,256,0.05,0.0519529871610434,0.892,0.890911879086447,0.02444444444444438,0.024279765452493662,0.9733268671193017,0.02667313288069828
clinc150,char_tfidf_svm,word_delete,8,512,0.05,0.04964577508753834,0.8933333333333333,0.8921501940790288,0.023111111111111082,0.023041450459911794,0.9747817652764307,0.02521823472356932
clinc150,char_tfidf_svm,word_delete,9,1024,0.05,0.050514372574034364,0.8913333333333333,0.8902681247067153,0.025111111111111084,0.024923519832225294,0.9725994180407371,0.027400581959262822
clinc150,char_tfidf_svm,word_delete,10,2026,0.05,0.050568659916940366,0.8864444444444445,0.8850668345629011,0.029999999999999916,0.0301248099760395,0.9672647914645975,0.03273520853540243
