dataset,model,perturbation,requested_severity,mean_realized_severity,clean_accuracy,clean_macro_f1,mean_accuracy,accuracy_std,mean_macro_f1,macro_f1_std,mean_drop,drop_std,drop_ci_lower,drop_ci_upper,accuracy_retention,retention_std,relative_accuracy_drop,relative_drop_std
clinc150,tfidf_svm,typo,0.1,0.10035339851572625,0.9113333333333333,0.9103740204468799,0.8635111111111111,0.003651183170693208,0.8629341141688712,0.003768856376014705,0.047822222222222224,0.003651183170693208,0.04521032312610297,0.05043412131834148,0.9475249939039259,0.004006418987593152,0.052475006096074125,0.004006418987593132
clinc150,tfidf_svm,char_delete,0.1,0.10063548008117056,0.9113333333333333,0.9103740204468799,0.8752444444444445,0.002167726869446713,0.8745230375457134,0.0021614268249205352,0.03608888888888888,0.002167726869446713,0.034538190502572,0.037639587275205756,0.9603999024628139,0.0023786322634748013,0.039600097537186046,0.002378632263474812
clinc150,tfidf_svm,word_delete,0.1,0.1001520045601368,0.9113333333333333,0.9103740204468799,0.8652666666666666,0.003817582598957471,0.8644989231871298,0.0037892316900128464,0.046066666666666665,0.003817582598957471,0.043335732590389,0.04879760074294433,0.9494513533284566,0.004189007972521019,0.05054864667154353,0.004189007972520999
