dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
clinc150,tfidf_svm,typo,1,1,0.2,0.2016727529744375,0.8113333333333334,0.8117538474363309,0.09999999999999998,0.09862017301054893,0.8902706656912949,0.10972933430870517
clinc150,tfidf_svm,typo,2,7,0.2,0.20179055247967959,0.8135555555555556,0.8136206050324848,0.09777777777777774,0.09675341541439508,0.8927090953425995,0.1072909046574006
clinc150,tfidf_svm,typo,3,21,0.2,0.20081870656143244,0.8024444444444444,0.8036817647116418,0.10888888888888892,0.1066922557352381,0.8805169470860765,0.11948305291392347
clinc150,tfidf_svm,typo,4,42,0.2,0.19978796089056425,0.8148888888888889,0.8150538654498102,0.09644444444444444,0.0953201549970697,0.894172153133382,0.10582784686661789
clinc150,tfidf_svm,typo,5,84,0.2,0.19810931794086464,0.8082222222222222,0.8090911740607744,0.10311111111111115,0.10128284638610552,0.8868568641794684,0.11314313582053162
clinc150,tfidf_svm,typo,6,123,0.2,0.20073035693250088,0.8168888888888889,0.8175008013150403,0.09444444444444444,0.09287321913183955,0.8963667398195562,0.10363326018044379
clinc150,tfidf_svm,typo,7,256,0.2,0.20070090705619037,0.814,0.8148542607172631,0.09733333333333338,0.0955197597296168,0.8931967812728602,0.10680321872713977
clinc150,tfidf_svm,typo,8,512,0.2,0.19931676286959596,0.8142222222222222,0.8150467152533184,0.09711111111111115,0.09532730519356147,0.8934406242379906,0.1065593757620093
clinc150,tfidf_svm,typo,9,1024,0.2,0.1998763105194958,0.8093333333333333,0.8099943145457358,0.10199999999999998,0.10037970590114409,0.8880760790051208,0.11192392099487927
clinc150,tfidf_svm,typo,10,2026,0.2,0.20399929320296856,0.8068888888888889,0.8077394672890296,0.10444444444444445,0.1026345531578503,0.8853938063886857,0.11460619361131433
clinc150,tfidf_svm,char_delete,1,1,0.2,0.20196518209975436,0.8315555555555556,0.8315505214061031,0.07977777777777773,0.07882349904077679,0.9124603755181664,0.08753962448183364
clinc150,tfidf_svm,char_delete,2,7,0.2,0.20175157534978105,0.8373333333333334,0.8366905912833967,0.07399999999999995,0.07368342916348314,0.9188002926115582,0.08119970738844179
clinc150,tfidf_svm,char_delete,3,21,0.2,0.20046993484994124,0.8371111111111111,0.8371127186273303,0.07422222222222219,0.0732613018195496,0.9185564496464277,0.08144355035357226
clinc150,tfidf_svm,char_delete,4,42,0.2,0.20586350528676706,0.8424444444444444,0.842017183907318,0.06888888888888889,0.06835683653956193,0.9244086808095586,0.07559131919044136
clinc150,tfidf_svm,char_delete,5,84,0.2,0.1962512015379686,0.8373333333333334,0.8368797265002954,0.07399999999999995,0.07349429394658447,0.9188002926115582,0.08119970738844179
clinc150,tfidf_svm,char_delete,6,123,0.2,0.19747944035031506,0.8368888888888889,0.8355510870024877,0.07444444444444442,0.07482293344439217,0.9183126066812972,0.08168739331870273
clinc150,tfidf_svm,char_delete,7,256,0.2,0.20148456691231442,0.8351111111111111,0.8350159865240909,0.07622222222222219,0.07535803392278895,0.9163618629602537,0.08363813703974637
clinc150,tfidf_svm,char_delete,8,512,0.2,0.20175157534978105,0.8355555555555556,0.8359794504190485,0.07577777777777772,0.07439457002783134,0.9168495488905146,0.08315045110948543
clinc150,tfidf_svm,char_delete,9,1024,0.2,0.19619779985047528,0.8357777777777777,0.8352244120146035,0.0755555555555556,0.07514960843227636,0.9170933918556449,0.08290660814435508
clinc150,tfidf_svm,char_delete,10,2026,0.2,0.204047847911994,0.8337777777777777,0.8333070228162164,0.0775555555555556,0.07706699763066349,0.9148988051694709,0.08510119483052919
clinc150,tfidf_svm,word_delete,1,1,0.2,0.20075459406639343,0.8111111111111111,0.8109557557892941,0.10022222222222221,0.09941826465758574,0.8900268227261644,0.10997317727383564
clinc150,tfidf_svm,word_delete,2,7,0.2,0.19926169213647837,0.814,0.8141489208245285,0.09733333333333338,0.09622509962235137,0.8931967812728602,0.10680321872713977
clinc150,tfidf_svm,word_delete,3,21,0.2,0.1998317092369914,0.8075555555555556,0.8081481173308108,0.10377777777777775,0.10222590311606905,0.8861253352840771,0.11387466471592292
clinc150,tfidf_svm,word_delete,4,42,0.2,0.19980456556553838,0.8137777777777778,0.8133820476501434,0.0975555555555555,0.09699197279673644,0.8929529383077299,0.10704706169227013
clinc150,tfidf_svm,word_delete,5,84,0.2,0.19866453136451237,0.8086666666666666,0.8082170318842875,0.10266666666666668,0.10215698856259237,0.8873445501097293,0.11265544989027068
clinc150,tfidf_svm,word_delete,6,123,0.2,0.2003202953231454,0.8066666666666666,0.8074382050742553,0.10466666666666669,0.10293581537262453,0.8851499634235552,0.1148500365764448
clinc150,tfidf_svm,word_delete,7,256,0.2,0.20262750739665047,0.8102222222222222,0.8105310672911492,0.10111111111111115,0.09984295315573066,0.8890514508656425,0.11094854913435752
clinc150,tfidf_svm,word_delete,8,512,0.2,0.19806737059254634,0.8004444444444444,0.8001260403113647,0.11088888888888893,0.11024798013551518,0.8783223603999024,0.12167763960009757
clinc150,tfidf_svm,word_delete,9,1024,0.2,0.20118889280964145,0.8068888888888889,0.8071080482140487,0.10444444444444445,0.10326597223283118,0.8853938063886857,0.11460619361131433
clinc150,tfidf_svm,word_delete,10,2026,0.2,0.20303466246844548,0.8066666666666666,0.8061389110379554,0.10466666666666669,0.10423510940892444,0.8851499634235552,0.1148500365764448
