dataset,model,perturbation,requested_severity,mean_realized_severity,clean_accuracy,clean_macro_f1,mean_accuracy,accuracy_std,mean_macro_f1,macro_f1_std,mean_drop,drop_std,drop_ci_lower,drop_ci_upper,accuracy_retention,retention_std,relative_accuracy_drop,relative_drop_std
clinc150,char_tfidf_svm,typo,0.4,0.3987778301331134,0.9164444444444444,0.9151916445389406,0.7702666666666667,0.004533430161154262,0.7719852042579113,0.004358722614359001,0.14617777777777774,0.004533430161154262,0.14293475720426033,0.14942079835129515,0.8404946653734239,0.0049467593902022804,0.15950533462657612,0.004946759390202278
clinc150,char_tfidf_svm,char_delete,0.4,0.4001388443874826,0.9164444444444444,0.9151916445389406,0.8594000000000002,0.0036274369794360864,0.8584046822758831,0.0035351637317208823,0.057044444444444384,0.0036274369794360864,0.05444953235023141,0.05963935653865736,0.9377546071774976,0.003958163532362373,0.06224539282250237,0.003958163532362362
clinc150,char_tfidf_svm,word_delete,0.4,0.3997909937298119,0.9164444444444444,0.9151916445389406,0.6662222222222222,0.006155729373130871,0.6714723614298304,0.005508474823999647,0.2502222222222222,0.006155729373130871,0.24581867870386653,0.2546257657405778,0.7269641125121243,0.006716969490564728,0.2730358874878758,0.006716969490564723
