dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
banking77,char_tfidf_svm,typo,1,1,0.3,0.2948726430697982,0.8298701298701299,0.8295380216350923,0.074025974025974,0.0739993866109857,0.9181034482758621,0.0818965517241379
banking77,char_tfidf_svm,typo,2,7,0.3,0.3021501819384717,0.8275974025974026,0.8266256628646144,0.07629870129870131,0.07691174538146361,0.91558908045977,0.0844109195402299
banking77,char_tfidf_svm,typo,3,21,0.3,0.3029110155474694,0.8211038961038961,0.8202011371075577,0.08279220779220775,0.08333627113852027,0.9084051724137931,0.09159482758620685
banking77,char_tfidf_svm,typo,4,42,0.3,0.298610651670526,0.8181818181818182,0.8174108946838503,0.08571428571428563,0.08612651356222767,0.9051724137931035,0.09482758620689646
banking77,char_tfidf_svm,typo,5,84,0.3,0.29639431028779356,0.8237012987012987,0.8232217255607848,0.08019480519480515,0.08031568268529321,0.911278735632184,0.08872126436781605
banking77,char_tfidf_svm,typo,6,123,0.3,0.2979490572279193,0.8253246753246753,0.8250001469698538,0.07857142857142851,0.07853726127622418,0.9130747126436782,0.08692528735632178
banking77,char_tfidf_svm,typo,7,256,0.3,0.29870989083691696,0.8155844155844156,0.8151420308321391,0.08831168831168823,0.08839537741393888,0.9022988505747127,0.09770114942528726
banking77,char_tfidf_svm,typo,8,512,0.3,0.29917300694674165,0.8204545454545454,0.8199230124686672,0.08344155844155843,0.08361439577741081,0.9076867816091954,0.09231321839080459
banking77,char_tfidf_svm,typo,9,1024,0.3,0.29384717168375785,0.8285714285714286,0.8280372984780369,0.07532467532467524,0.07550010976804111,0.9166666666666667,0.08333333333333325
banking77,char_tfidf_svm,typo,10,2026,0.3,0.3015547469401257,0.8233766233766234,0.8227407137624416,0.08051948051948044,0.08079669448363636,0.9109195402298852,0.08908045977011485
banking77,char_tfidf_svm,char_delete,1,1,0.3,0.2971045675293539,0.8779220779220779,0.87712844964012,0.025974025974025983,0.026408958605957933,0.9712643678160919,0.028735632183908056
banking77,char_tfidf_svm,char_delete,2,7,0.3,0.303436404991701,0.8730519480519481,0.8723027699757915,0.030844155844155785,0.031234638270286497,0.9658764367816093,0.03412356321839074
banking77,char_tfidf_svm,char_delete,3,21,0.3,0.3014077580377451,0.8668831168831169,0.8663427479175735,0.03701298701298694,0.03719466032850449,0.9590517241379312,0.04094827586206889
banking77,char_tfidf_svm,char_delete,4,42,0.3,0.30398967234277985,0.8743506493506493,0.8741248970535486,0.02954545454545454,0.02941251119252941,0.9673132183908046,0.0326867816091954
banking77,char_tfidf_svm,char_delete,5,84,0.3,0.2962439294276757,0.8733766233766234,0.8729941500525258,0.030519480519480502,0.030543258193552192,0.9662356321839081,0.033764367816091934
banking77,char_tfidf_svm,char_delete,6,123,0.3,0.2988258437327104,0.8792207792207792,0.8790499448870187,0.024675324675324628,0.02448746335905927,0.9727011494252874,0.027298850574712593
banking77,char_tfidf_svm,char_delete,7,256,0.3,0.2996864818343886,0.8698051948051948,0.8696426365792363,0.03409090909090906,0.03389477166684163,0.9622844827586208,0.03771551724137928
banking77,char_tfidf_svm,char_delete,8,512,0.3,0.29993237843486814,0.8694805194805195,0.8689745582783087,0.034415584415584344,0.03456284996776926,0.9619252873563219,0.03807471264367808
banking77,char_tfidf_svm,char_delete,9,1024,0.3,0.2932931702219217,0.8714285714285714,0.8709011354433742,0.03246753246753242,0.03263627280270376,0.964080459770115,0.03591954022988501
banking77,char_tfidf_svm,char_delete,10,2026,0.3,0.303436404991701,0.8701298701298701,0.8695618124578588,0.03376623376623378,0.03397559578821918,0.9626436781609196,0.03735632183908048
banking77,char_tfidf_svm,word_delete,1,1,0.3,0.3009723128001423,0.7230519480519481,0.7236745343804143,0.1808441558441558,0.17986287386566369,0.7999281609195402,0.20007183908045972
banking77,char_tfidf_svm,word_delete,2,7,0.3,0.2989861860437541,0.7311688311688311,0.7324529904368027,0.17272727272727273,0.1710844178092753,0.8089080459770115,0.1910919540229885
banking77,char_tfidf_svm,word_delete,3,21,0.3,0.3024841406296318,0.7344155844155844,0.7358723158542334,0.16948051948051945,0.16766509239184457,0.8125,0.18749999999999997
banking77,char_tfidf_svm,word_delete,4,42,0.3,0.2983933123851307,0.7324675324675325,0.7331376501441785,0.17142857142857137,0.17039975810189945,0.810344827586207,0.18965517241379304
banking77,char_tfidf_svm,word_delete,5,84,0.3,0.30269164641015,0.7061688311688312,0.7076423023530769,0.19772727272727264,0.19589510589300108,0.7812500000000001,0.21874999999999992
banking77,char_tfidf_svm,word_delete,6,123,0.3,0.2991344044584099,0.7162337662337662,0.7185100420026338,0.18766233766233764,0.18502736624344418,0.7923850574712644,0.2076149425287356
banking77,char_tfidf_svm,word_delete,7,256,0.3,0.3007944507025553,0.7103896103896103,0.7128702150995799,0.19350649350649352,0.19066719314649805,0.7859195402298851,0.21408045977011497
banking77,char_tfidf_svm,word_delete,8,512,0.3,0.29833402501926837,0.7396103896103896,0.7419546471963427,0.16428571428571426,0.16158276104973524,0.8182471264367817,0.18175287356321837
banking77,char_tfidf_svm,word_delete,9,1024,0.3,0.296496116677536,0.7220779220779221,0.724317023273676,0.18181818181818177,0.179220384972402,0.7988505747126438,0.20114942528735627
banking77,char_tfidf_svm,word_delete,10,2026,0.3,0.3027509337760123,0.7353896103896104,0.7374973281444002,0.1685064935064935,0.1660400801016778,0.8135775862068966,0.18642241379310345
