dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
banking77,char_tfidf_svm,typo,1,1,0.1,0.09993384055573933,0.8834415584415585,0.883278637565947,0.020454545454545392,0.020258770680130933,0.9773706896551725,0.022629310344827517
banking77,char_tfidf_svm,typo,2,7,0.1,0.10188554416142905,0.887987012987013,0.8878317706813691,0.015909090909090873,0.015705637564708885,0.9823994252873564,0.01760057471264364
banking77,char_tfidf_svm,typo,3,21,0.1,0.10198478332782004,0.8827922077922078,0.8824714176051639,0.02110389610389607,0.02106599064091408,0.9766522988505747,0.02334770114942525
banking77,char_tfidf_svm,typo,4,42,0.1,0.10056235527621568,0.8827922077922078,0.882460371388924,0.02110389610389607,0.021077036857154008,0.9766522988505747,0.02334770114942525
banking77,char_tfidf_svm,typo,5,84,0.1,0.09847833278200463,0.8837662337662338,0.8831744196798197,0.02012987012987011,0.02036298856625829,0.9777298850574713,0.022270114942528712
banking77,char_tfidf_svm,typo,6,123,0.1,0.10076083360899768,0.8795454545454545,0.8795036994838467,0.024350649350649345,0.02403370876223132,0.9730603448275862,0.026939655172413788
banking77,char_tfidf_svm,typo,7,256,0.1,0.10205094277208071,0.8779220779220779,0.8779063221833937,0.025974025974025983,0.025631086062684272,0.9712643678160919,0.028735632183908056
banking77,char_tfidf_svm,typo,8,512,0.1,0.10195170360568971,0.8798701298701299,0.8799985430543746,0.02402597402597395,0.02353886519170334,0.9734195402298852,0.02658045977011486
banking77,char_tfidf_svm,typo,9,1024,0.1,0.09963612305656633,0.8775974025974026,0.8773163984280165,0.026298701298701266,0.026221009818061525,0.9709051724137931,0.02909482758620686
banking77,char_tfidf_svm,typo,10,2026,0.1,0.09943764472378432,0.8762987012987012,0.8760881839760397,0.02759740259740262,0.027449224270038264,0.9694683908045977,0.030531609195402324
banking77,char_tfidf_svm,char_delete,1,1,0.1,0.09958812319419684,0.8951298701298701,0.8949598894692449,0.008766233766233755,0.008577518776833104,0.990301724137931,0.009698275862068954
banking77,char_tfidf_svm,char_delete,2,7,0.1,0.09768242454048073,0.8954545454545455,0.8951674628422858,0.008441558441558361,0.008369945403792212,0.99066091954023,0.009339080459770025
banking77,char_tfidf_svm,char_delete,3,21,0.1,0.1003872871457552,0.888961038961039,0.8884733847502735,0.014935064935064912,0.01506402349580449,0.9834770114942529,0.016522988505747103
banking77,char_tfidf_svm,char_delete,4,42,0.1,0.10063318374623471,0.8935064935064935,0.8933135051851723,0.010389610389610393,0.010223903060905704,0.9885057471264368,0.011494252873563223
banking77,char_tfidf_svm,char_delete,5,84,0.1,0.09897338169299809,0.8935064935064935,0.8929032727047005,0.010389610389610393,0.010634135541377487,0.9885057471264368,0.011494252873563223
banking77,char_tfidf_svm,char_delete,6,123,0.1,0.09909632999323785,0.8886363636363637,0.8884368406888505,0.015259740259740195,0.01510056755722744,0.9831178160919541,0.016882183908045908
banking77,char_tfidf_svm,char_delete,7,256,0.1,0.10303067560090982,0.8938311688311689,0.8936898202264167,0.010064935064934999,0.009847588019661235,0.9888649425287357,0.011135057471264295
banking77,char_tfidf_svm,char_delete,8,512,0.1,0.10198561504887195,0.8948051948051948,0.894479746521218,0.009090909090909038,0.00905766172486,0.9899425287356323,0.010057471264367759
banking77,char_tfidf_svm,char_delete,9,1024,0.1,0.09860453679227885,0.8944805194805194,0.8941849870942862,0.009415584415584433,0.009352421151791801,0.9895833333333333,0.010416666666666685
banking77,char_tfidf_svm,char_delete,10,2026,0.1,0.1013708735476732,0.8905844155844156,0.8904339154635711,0.013311688311688274,0.013103492782506887,0.9852729885057472,0.014727011494252833
banking77,char_tfidf_svm,word_delete,1,1,0.1,0.10221141874666509,0.8548701298701299,0.8548727727833444,0.04902597402597397,0.048664635462733585,0.9457614942528736,0.05423850574712638
banking77,char_tfidf_svm,word_delete,2,7,0.1,0.09954348728286003,0.8607142857142858,0.860150472062075,0.0431818181818181,0.04338693618400302,0.9522270114942529,0.04777298850574704
banking77,char_tfidf_svm,word_delete,3,21,0.1,0.10037351040493271,0.8525974025974026,0.8530129427472674,0.05129870129870129,0.05052446549881062,0.9432471264367817,0.056752873563218384
banking77,char_tfidf_svm,word_delete,4,42,0.1,0.09927669413647952,0.8516233766233766,0.8515296064895592,0.05227272727272725,0.05200780175651876,0.9421695402298851,0.05783045977011492
banking77,char_tfidf_svm,word_delete,5,84,0.1,0.09909883203889251,0.8487012987012987,0.8483893304821994,0.05519480519480513,0.055148077763878534,0.9389367816091955,0.06106321839080453
banking77,char_tfidf_svm,word_delete,6,123,0.1,0.1028339360882196,0.849025974025974,0.8494346940842631,0.05487012987012985,0.05410271416181489,0.9392959770114943,0.060704022988505725
banking77,char_tfidf_svm,word_delete,7,256,0.1,0.10262643030770142,0.8470779220779221,0.8475426899043698,0.05681818181818177,0.055994718341708216,0.9371408045977012,0.0628591954022988
banking77,char_tfidf_svm,word_delete,8,512,0.1,0.098832038892512,0.8555194805194806,0.8555639693147012,0.048376623376623296,0.04797343893137673,0.9464798850574714,0.053520114942528646
banking77,char_tfidf_svm,word_delete,9,1024,0.1,0.09957313096579119,0.8448051948051948,0.845069882012252,0.05909090909090908,0.058467526233826006,0.9346264367816092,0.0653735632183908
banking77,char_tfidf_svm,word_delete,10,2026,0.1,0.0998399241121717,0.8516233766233766,0.8517992259417351,0.05227272727272725,0.051738182304342906,0.9421695402298851,0.05783045977011492
