dataset,model,perturbation,requested_severity,mean_realized_severity,clean_accuracy,clean_macro_f1,mean_accuracy,accuracy_std,mean_macro_f1,macro_f1_std,mean_drop,drop_std,drop_ci_lower,drop_ci_upper,accuracy_retention,retention_std,relative_accuracy_drop,relative_drop_std
banking77,tfidf_svm,typo,0.4,0.3991597750578895,0.8905844155844156,0.890564926750871,0.6613961038961039,0.005634881372580699,0.6616638861251193,0.005816711356172393,0.22918831168831172,0.0056348813725807,0.22515736038411066,0.23321926299251278,0.7426540284360189,0.006327172667717313,0.2573459715639811,0.006327172667717304
banking77,tfidf_svm,char_delete,0.4,0.4003995819757792,0.8905844155844156,0.890564926750871,0.7180194805194804,0.007386710503565977,0.7186360494494496,0.00719642722751824,0.17256493506493506,0.007386710503565977,0.1672808006938031,0.17784906943606701,0.8062340503098797,0.008294228345236302,0.19376594969012031,0.008294228345236312
banking77,tfidf_svm,word_delete,0.4,0.40097527716843545,0.8905844155844156,0.890564926750871,0.6425,0.004297640714389172,0.6436085948195748,0.004040959490966196,0.24808441558441566,0.004297640714389172,0.24501006861999666,0.2511587625488347,0.7214363835216917,0.004825641050061472,0.2785636164783084,0.0048256410500614865
