dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
banking77,char_tfidf_svm,typo,1,1,0.05,0.049950380416804496,0.8925324675324675,0.892142359741245,0.011363636363636354,0.011395048504832972,0.9874281609195402,0.01257183908045976
banking77,char_tfidf_svm,typo,2,7,0.05,0.050876612636453857,0.8860389610389611,0.885748668573954,0.017857142857142794,0.01778873967212402,0.9802442528735633,0.019755747126436712
banking77,char_tfidf_svm,typo,3,21,0.05,0.05114125041349653,0.8928571428571429,0.8924716796810166,0.01103896103896096,0.011065728565061383,0.9877873563218391,0.012212643678160832
banking77,char_tfidf_svm,typo,4,42,0.05,0.05074429374793252,0.8944805194805194,0.8941957066950383,0.009415584415584433,0.009341701551039638,0.9895833333333333,0.010416666666666685
banking77,char_tfidf_svm,typo,5,84,0.05,0.05269599735362223,0.8899350649350649,0.889730974992351,0.013961038961038952,0.01380643325372699,0.9845545977011494,0.015445402298850565
banking77,char_tfidf_svm,typo,6,123,0.05,0.04902414819715514,0.8902597402597403,0.8900886522430439,0.013636363636363558,0.01344875600303408,0.9849137931034484,0.015086206896551638
banking77,char_tfidf_svm,typo,7,256,0.05,0.05024809791597751,0.8909090909090909,0.8905884780229738,0.012987012987012991,0.012948930223104171,0.985632183908046,0.014367816091954028
banking77,char_tfidf_svm,typo,8,512,0.05,0.050578895137280845,0.8905844155844156,0.8902988668026989,0.013311688311688274,0.013238541443379104,0.9852729885057472,0.014727011494252833
banking77,char_tfidf_svm,typo,9,1024,0.05,0.04952034402911015,0.8925324675324675,0.8920631457008833,0.011363636363636354,0.01147426254519468,0.9874281609195402,0.01257183908045976
banking77,char_tfidf_svm,typo,10,2026,0.05,0.05223288124379755,0.8922077922077922,0.8921720066080622,0.011688311688311637,0.011365401638015804,0.9870689655172414,0.012931034482758563
banking77,char_tfidf_svm,char_delete,1,1,0.05,0.0483801561443413,0.9019480519480519,0.9016400005104758,0.001948051948051921,0.0018974077356022079,0.997844827586207,0.0021551724137930735
banking77,char_tfidf_svm,char_delete,2,7,0.05,0.05114649289973566,0.897077922077922,0.8967040518315157,0.006818181818181834,0.006833356414562286,0.9924568965517241,0.007543103448275881
banking77,char_tfidf_svm,char_delete,3,21,0.05,0.05022438064793754,0.8987012987012987,0.8985409650745451,0.0051948051948051965,0.004996443171532916,0.9942528735632183,0.005747126436781612
banking77,char_tfidf_svm,char_delete,4,42,0.05,0.04942521669637917,0.8996753246753246,0.8993753477199886,0.004220779220779236,0.004162060526089362,0.9953304597701149,0.004669540229885074
banking77,char_tfidf_svm,char_delete,5,84,0.05,0.05003995819757792,0.8974025974025974,0.8970037008900428,0.00649350649350644,0.006533707356035201,0.9928160919540231,0.007183908045976952
banking77,char_tfidf_svm,char_delete,6,123,0.05,0.05016290649781767,0.8957792207792208,0.8952985468476856,0.008116883116883078,0.008238861398392361,0.9910201149425287,0.008979885057471222
banking77,char_tfidf_svm,char_delete,7,256,0.05,0.052498924202372906,0.897077922077922,0.8968018944917603,0.006818181818181834,0.00673551375431769,0.9924568965517241,0.007543103448275881
banking77,char_tfidf_svm,char_delete,8,512,0.05,0.05256039835249278,0.8967532467532467,0.8964082713275153,0.0071428571428571175,0.007129136918562651,0.9920977011494253,0.007902298850574686
banking77,char_tfidf_svm,char_delete,9,1024,0.05,0.05028585479805742,0.8990259740259741,0.8987545187316173,0.004870129870129802,0.004782889514460709,0.9946120689655173,0.0053879310344826835
banking77,char_tfidf_svm,char_delete,10,2026,0.05,0.05342103645417102,0.8983766233766234,0.8979471219716109,0.00551948051948048,0.005590286274467116,0.9938936781609196,0.006106321839080416
banking77,char_tfidf_svm,word_delete,1,1,0.05,0.05229145669057924,0.8792207792207792,0.8788440483036555,0.024675324675324628,0.0246933599424225,0.9727011494252874,0.027298850574712593
banking77,char_tfidf_svm,word_delete,2,7,0.05,0.05045354834884686,0.8821428571428571,0.8816594911202249,0.021753246753246747,0.021877917125853075,0.975933908045977,0.024066091954022983
banking77,char_tfidf_svm,word_delete,3,21,0.05,0.050068180470741686,0.8805194805194805,0.8803795810770239,0.023376623376623384,0.023157827169054124,0.9741379310344828,0.02586206896551725
banking77,char_tfidf_svm,word_delete,4,42,0.05,0.049089938934013165,0.8844155844155844,0.8842272811489943,0.01948051948051943,0.019310127097083685,0.9784482758620691,0.02155172413793098
banking77,char_tfidf_svm,word_delete,5,84,0.05,0.04956423786091184,0.8743506493506493,0.8741281546408083,0.02954545454545454,0.029409253605269692,0.9673132183908046,0.0326867816091954
banking77,char_tfidf_svm,word_delete,6,123,0.05,0.0518764451295429,0.875,0.8751285482291398,0.028896103896103864,0.02840886001693821,0.9680316091954023,0.031968390804597666
banking77,char_tfidf_svm,word_delete,7,256,0.05,0.05181715776368056,0.8779220779220779,0.877893669843484,0.025974025974025983,0.02564373840259393,0.9712643678160919,0.028735632183908056
banking77,char_tfidf_svm,word_delete,8,512,0.05,0.049890318373154684,0.8782467532467533,0.8781365984972119,0.02564935064935059,0.02540080974886605,0.9716235632183908,0.02837643678160913
banking77,char_tfidf_svm,word_delete,9,1024,0.05,0.05033497361712219,0.8753246753246753,0.8753762187586366,0.02857142857142858,0.028161189487441396,0.9683908045977011,0.03160919540229886
banking77,char_tfidf_svm,word_delete,10,2026,0.05,0.05033497361712219,0.8772727272727273,0.8770923419887967,0.02662337662337655,0.02644506625728127,0.9705459770114944,0.029454022988505666
