dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
banking77,tfidf_svm,typo,1,1,0.4,0.3970889844525306,0.6607142857142857,0.661204708415921,0.2298701298701299,0.2293602183349499,0.7418884433102443,0.2581115566897558
banking77,tfidf_svm,typo,2,7,0.4,0.40248097915977504,0.6555194805194805,0.656466775447013,0.2350649350649351,0.23409815130385792,0.7360554137805322,0.26394458621946776
banking77,tfidf_svm,typo,3,21,0.4,0.39851141250413497,0.6587662337662338,0.6586307167843489,0.2318181818181818,0.23193420996652203,0.7397010572366023,0.2602989427633977
banking77,tfidf_svm,typo,4,42,0.4,0.39827985444922265,0.662987012987013,0.6627875453093457,0.22759740259740258,0.22777738144152526,0.7444403937294933,0.2555596062705067
banking77,tfidf_svm,typo,5,84,0.4,0.3970228250082699,0.6652597402597402,0.6671575374750472,0.22532467532467537,0.2234073892758237,0.7469923441487422,0.2530076558512578
banking77,tfidf_svm,typo,6,123,0.4,0.401091630830301,0.6548701298701298,0.6550688425675992,0.23571428571428577,0.23549608418327173,0.7353262850893182,0.2646737149106818
banking77,tfidf_svm,typo,7,256,0.4,0.39629507112140255,0.6571428571428571,0.6563235648411363,0.23344155844155845,0.23424136190973466,0.7378782355085672,0.26212176449143276
banking77,tfidf_svm,typo,8,512,0.4,0.40162090638438636,0.660064935064935,0.6601735898971719,0.23051948051948057,0.23039133685369906,0.7411593146190302,0.25884068538096977
banking77,tfidf_svm,typo,9,1024,0.4,0.3972543830631823,0.6737012987012987,0.6740126706791945,0.2168831168831169,0.2165522560716765,0.7564710171345242,0.24352898286547578
banking77,tfidf_svm,typo,10,2026,0.4,0.4019517036056897,0.6649350649350649,0.6648129098344162,0.22564935064935066,0.22575201691645475,0.7466277798031352,0.25337222019686473
banking77,tfidf_svm,char_delete,1,1,0.4,0.3963853199729514,0.7159090909090909,0.7162819853572276,0.17467532467532465,0.1742829413936433,0.8038643820634342,0.19613561793656578
banking77,tfidf_svm,char_delete,2,7,0.4,0.40929489149812504,0.7081168831168831,0.7096277591897173,0.18246753246753245,0.18093716756115363,0.7951148377688663,0.20488516223113376
banking77,tfidf_svm,char_delete,3,21,0.4,0.40210241593409973,0.7175324675324676,0.7173403728800176,0.173051948051948,0.17322455387085334,0.8056872037914692,0.19431279620853076
banking77,tfidf_svm,char_delete,4,42,0.4,0.4033318989364972,0.7259740259740259,0.7267991111423199,0.16461038961038965,0.16376581560855108,0.8151658767772512,0.18483412322274886
banking77,tfidf_svm,char_delete,5,84,0.4,0.39773775127558864,0.7113636363636363,0.7125083912923298,0.17922077922077928,0.17805653545854117,0.7987604812249361,0.20123951877506385
banking77,tfidf_svm,char_delete,6,123,0.4,0.4001967172803836,0.7107142857142857,0.7113636353573671,0.17987012987012985,0.17920129139350383,0.7980313525337223,0.20196864746627777
banking77,tfidf_svm,char_delete,7,256,0.4,0.3993975533288252,0.7172077922077922,0.7170740852568968,0.1733766233766234,0.1734908414939742,0.8053226394458621,0.19467736055413784
banking77,tfidf_svm,char_delete,8,512,0.4,0.3956476301715129,0.724025974025974,0.7241030186103561,0.16655844155844157,0.16646190814051487,0.8129784907036092,0.18702150929639083
banking77,tfidf_svm,char_delete,9,1024,0.4,0.396569742423311,0.7318181818181818,0.7323566744615777,0.15876623376623378,0.15820825228929325,0.8217280349981771,0.17827196500182282
banking77,tfidf_svm,char_delete,10,2026,0.4,0.4033318989364972,0.7175324675324676,0.7189054609466867,0.173051948051948,0.17165946580418423,0.8056872037914692,0.19431279620853076
banking77,tfidf_svm,word_delete,1,1,0.4,0.40149404161973085,0.6392857142857142,0.6411903528814025,0.25129870129870135,0.24937457386946849,0.7178271965001822,0.28217280349981777
banking77,tfidf_svm,word_delete,2,7,0.4,0.3994486274974803,0.6448051948051948,0.6446535876984852,0.24577922077922076,0.2459113390523857,0.7240247903755013,0.27597520962449873
banking77,tfidf_svm,word_delete,3,21,0.4,0.4019090531807672,0.6334415584415585,0.6360006933207603,0.2571428571428571,0.2545642334301107,0.7112650382792564,0.2887349617207437
banking77,tfidf_svm,word_delete,4,42,0.4,0.40119760479041916,0.638961038961039,0.6389656490784645,0.25162337662337664,0.2515992776724064,0.7174626321545753,0.2825373678454247
banking77,tfidf_svm,word_delete,5,84,0.4,0.4013161795221438,0.6441558441558441,0.6452746121364997,0.24642857142857144,0.24529031461437123,0.7232956616842873,0.27670433831571273
banking77,tfidf_svm,word_delete,6,123,0.4,0.401523685302662,0.6467532467532467,0.6488659094408477,0.24383116883116884,0.2416990173100233,0.7262121764491433,0.27378782355085673
banking77,tfidf_svm,word_delete,7,256,0.4,0.4003379379854153,0.6474025974025974,0.6478853623187565,0.24318181818181817,0.24267956443211447,0.7269413051403573,0.2730586948596427
banking77,tfidf_svm,word_delete,8,512,0.4,0.40001185747317247,0.6425324675324675,0.6445614642112166,0.24805194805194808,0.24600346253965433,0.7214728399562522,0.2785271600437477
banking77,tfidf_svm,word_delete,9,1024,0.4,0.3970771328629869,0.6457792207792208,0.6465680502838044,0.2448051948051948,0.24399687646706658,0.7251184834123223,0.27488151658767773
banking77,tfidf_svm,word_delete,10,2026,0.4,0.4054366514495761,0.6418831168831168,0.6421202668255108,0.24870129870129876,0.24844465992536013,0.7207437112650382,0.2792562887349618
