dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
banking77,tfidf_svm,typo,1,1,0.2,0.2012570294409527,0.7951298701298701,0.7947264584894644,0.09545454545454546,0.09583846826140652,0.8928180823915421,0.1071819176084579
banking77,tfidf_svm,typo,2,7,0.2,0.20317565332451207,0.7925324675324675,0.7929035190137785,0.09805194805194806,0.09766140773709242,0.8899015676266862,0.11009843237331389
banking77,tfidf_svm,typo,3,21,0.2,0.199900760833609,0.7977272727272727,0.7984010227328016,0.09285714285714286,0.0921639040180694,0.8957345971563981,0.1042654028436019
banking77,tfidf_svm,typo,4,42,0.2,0.20264637777042674,0.787012987012987,0.7875175724409768,0.10357142857142854,0.1030473543098942,0.8837039737513671,0.11629602624863285
banking77,tfidf_svm,typo,5,84,0.2,0.19870989083691698,0.798051948051948,0.7987741721683601,0.09253246753246758,0.09179075458251085,0.8960991615020051,0.10390083849799495
banking77,tfidf_svm,typo,6,123,0.2,0.1988422097254383,0.799025974025974,0.7989105353681173,0.09155844155844162,0.09165439138275366,0.897192854538826,0.10280714546117396
banking77,tfidf_svm,typo,7,256,0.2,0.20251405888190538,0.7935064935064935,0.7939818012005699,0.0970779220779221,0.09658312555030102,0.8909952606635071,0.1090047393364929
banking77,tfidf_svm,typo,8,512,0.2,0.19986768111147865,0.798051948051948,0.7978042645703145,0.09253246753246758,0.09276066218055645,0.8960991615020051,0.10390083849799495
banking77,tfidf_svm,typo,9,1024,0.2,0.19831293417135296,0.7957792207792208,0.7965477068493281,0.09480519480519478,0.09401721990154288,0.8935472110827561,0.10645278891724387
banking77,tfidf_svm,typo,10,2026,0.2,0.2008600727753887,0.7961038961038961,0.7965946024250576,0.0944805194805195,0.09397032432581331,0.8939117754283631,0.10608822457163691
banking77,tfidf_svm,char_delete,1,1,0.2,0.20052867769103092,0.8191558441558442,0.8199970762842097,0.0714285714285714,0.07056785046666125,0.9197958439664601,0.08020415603353988
banking77,tfidf_svm,char_delete,2,7,0.2,0.20237290219462717,0.8295454545454546,0.830111206759548,0.061038961038961004,0.060453719991322985,0.9314619030258842,0.06853809697411589
banking77,tfidf_svm,char_delete,3,21,0.2,0.20089752259175017,0.8207792207792208,0.8211963151240282,0.06980519480519476,0.06936861162684271,0.9216186656944951,0.07838133430550487
banking77,tfidf_svm,char_delete,4,42,0.2,0.2044630232987029,0.8133116883116883,0.8143542153564319,0.07727272727272727,0.07621071139443902,0.9132336857455341,0.0867663142544659
banking77,tfidf_svm,char_delete,5,84,0.2,0.19677875453371857,0.8211038961038961,0.8220581192840408,0.06948051948051948,0.06850680746683013,0.9219832300401021,0.07801676995989791
banking77,tfidf_svm,char_delete,6,123,0.2,0.19751644433515705,0.8175324675324676,0.8181670340464504,0.07305194805194803,0.07239789270442054,0.9179730222384251,0.0820269777615749
banking77,tfidf_svm,char_delete,7,256,0.2,0.20114341919222967,0.8123376623376624,0.812910271767918,0.07824675324675323,0.07765465498295299,0.9121399927087132,0.08786000729128689
banking77,tfidf_svm,char_delete,8,512,0.2,0.20194258314378805,0.8224025974025974,0.8229871466024709,0.06818181818181823,0.0675777801484001,0.9234414874225301,0.07655851257746998
banking77,tfidf_svm,char_delete,9,1024,0.2,0.19561074568144096,0.8159090909090909,0.8165254205305505,0.07467532467532467,0.0740395062203204,0.9161502005103901,0.08384979948960991
banking77,tfidf_svm,char_delete,10,2026,0.2,0.20563103215098053,0.8201298701298702,0.8206007744749539,0.07045454545454544,0.06996415227591701,0.9208895370032811,0.0791104629967189
banking77,tfidf_svm,word_delete,1,1,0.2,0.2012213197367641,0.7899350649350649,0.790638285481968,0.10064935064935066,0.09992664126890294,0.8869850528618302,0.1130149471381699
banking77,tfidf_svm,word_delete,2,7,0.2,0.20062844607814076,0.7876623376623376,0.7881559982170652,0.10292207792207797,0.10240892853380579,0.8844331024425811,0.11556689755741893
banking77,tfidf_svm,word_delete,3,21,0.2,0.1994130550779629,0.7912337662337663,0.7922424696472521,0.0993506493506493,0.09832245710361887,0.8884433102442582,0.11155668975574183
banking77,tfidf_svm,word_delete,4,42,0.2,0.20125096341969526,0.7805194805194805,0.7811144947972948,0.11006493506493509,0.10945043195357618,0.8764126868392271,0.1235873131607729
banking77,tfidf_svm,word_delete,5,84,0.2,0.197841939882611,0.7831168831168831,0.7844184664571465,0.10746753246753249,0.10614646029372443,0.8793292016040831,0.1206707983959169
banking77,tfidf_svm,word_delete,6,123,0.2,0.2023774233710796,0.7831168831168831,0.7839590349608487,0.10746753246753249,0.10660589179002222,0.8793292016040831,0.1206707983959169
banking77,tfidf_svm,word_delete,7,256,0.2,0.20225884863935495,0.7792207792207793,0.7792869902484706,0.11136363636363633,0.11127793650240037,0.8749544294567991,0.12504557054320084
banking77,tfidf_svm,word_delete,8,512,0.2,0.1982273077607162,0.7892857142857143,0.789327803163035,0.10129870129870133,0.10123712358783599,0.886255924170616,0.11374407582938392
banking77,tfidf_svm,word_delete,9,1024,0.2,0.197664077785024,0.7844155844155845,0.7859416345431464,0.10616883116883113,0.1046232922077246,0.8807874589865111,0.11921254101348884
banking77,tfidf_svm,word_delete,10,2026,0.2,0.20071737712693424,0.7818181818181819,0.7824533041111007,0.10876623376623373,0.10811162263977026,0.8778709442216551,0.12212905577834483
