dataset,model,perturbation,run,seed,requested_severity,realized_severity,accuracy,macro_f1,accuracy_drop,macro_f1_drop,accuracy_retention,relative_accuracy_drop
banking77,tfidf_svm,typo,1,1,0.05,0.049950380416804496,0.8737012987012988,0.8736978693946358,0.016883116883116833,0.01686705735623517,0.981042654028436,0.018957345971563924
banking77,tfidf_svm,typo,2,7,0.05,0.050876612636453857,0.8678571428571429,0.8683637933894163,0.022727272727272707,0.022201133361454684,0.9744804958075101,0.025519504192489953
banking77,tfidf_svm,typo,3,21,0.05,0.05114125041349653,0.8714285714285714,0.8713337564761585,0.01915584415584415,0.01923117027471244,0.978490703609187,0.02150929639081297
banking77,tfidf_svm,typo,4,42,0.05,0.05074429374793252,0.8672077922077922,0.8672144693787669,0.023376623376623384,0.02335045737210406,0.9737513671162961,0.026248632883703982
banking77,tfidf_svm,typo,5,84,0.05,0.05269599735362223,0.8675324675324675,0.8683113013966312,0.0230519480519481,0.022253625354239803,0.974115931461903,0.02588406853809703
banking77,tfidf_svm,typo,6,123,0.05,0.04902414819715514,0.8720779220779221,0.8723107755145598,0.01850649350649347,0.018254151236311134,0.9792198323004011,0.02078016769959894
banking77,tfidf_svm,typo,7,256,0.05,0.05024809791597751,0.8655844155844156,0.8660588339968289,0.025000000000000022,0.02450609275404203,0.971928545388261,0.028071454611738995
banking77,tfidf_svm,typo,8,512,0.05,0.050578895137280845,0.8694805194805195,0.8697980296323699,0.02110389610389607,0.020766897118501104,0.9763033175355451,0.023696682464454936
banking77,tfidf_svm,typo,9,1024,0.05,0.04952034402911015,0.8727272727272727,0.8726552714751253,0.017857142857142905,0.017909655275745617,0.979948960991615,0.020051039008385032
banking77,tfidf_svm,typo,10,2026,0.05,0.05223288124379755,0.8652597402597403,0.8652007857921282,0.025324675324675305,0.02536414095874273,0.9715639810426541,0.02843601895734595
banking77,tfidf_svm,char_delete,1,1,0.05,0.0483801561443413,0.8730519480519481,0.8732581491171222,0.01753246753246751,0.01730677763374877,0.980313525337222,0.019686474662777956
banking77,tfidf_svm,char_delete,2,7,0.05,0.05114649289973566,0.8675324675324675,0.867583565408841,0.0230519480519481,0.022981361342029993,0.974115931461903,0.02588406853809703
banking77,tfidf_svm,char_delete,3,21,0.05,0.05022438064793754,0.8766233766233766,0.8766904920522428,0.013961038961038952,0.013874434698628146,0.984323733138899,0.015676266861100973
banking77,tfidf_svm,char_delete,4,42,0.05,0.04942521669637917,0.8785714285714286,0.8785914109718064,0.01201298701298703,0.01197351577906458,0.986511119212541,0.013488880787459006
banking77,tfidf_svm,char_delete,5,84,0.05,0.05003995819757792,0.8753246753246753,0.8753862044361328,0.015259740259740306,0.015178722314738158,0.982865475756471,0.017134524243529035
banking77,tfidf_svm,char_delete,6,123,0.05,0.05016290649781767,0.8737012987012988,0.8734794941388054,0.016883116883116833,0.01708543261206552,0.981042654028436,0.018957345971563924
banking77,tfidf_svm,char_delete,7,256,0.05,0.052498924202372906,0.8668831168831169,0.866977392198617,0.023701298701298668,0.02358753455225393,0.9733868027706891,0.026613197229310936
banking77,tfidf_svm,char_delete,8,512,0.05,0.05256039835249278,0.8707792207792208,0.8708465526772455,0.019805194805194826,0.019718374073625422,0.977761574917973,0.022238425082027
banking77,tfidf_svm,char_delete,9,1024,0.05,0.05028585479805742,0.8743506493506493,0.8742617618557453,0.016233766233766267,0.01630316489512562,0.9817717827196499,0.01822821728035002
banking77,tfidf_svm,char_delete,10,2026,0.05,0.05342103645417102,0.8672077922077922,0.8671614480609896,0.023376623376623384,0.023403478689881352,0.9737513671162961,0.026248632883703982
banking77,tfidf_svm,word_delete,1,1,0.05,0.05229145669057924,0.8685064935064936,0.8691805348564283,0.02207792207792203,0.021384391894442634,0.9752096244987241,0.02479037550127592
banking77,tfidf_svm,word_delete,2,7,0.05,0.05045354834884686,0.8691558441558441,0.8692299342328162,0.021428571428571463,0.021334992518054707,0.975938753189938,0.024061246810062015
banking77,tfidf_svm,word_delete,3,21,0.05,0.050068180470741686,0.8688311688311688,0.8690837009388421,0.021753246753246747,0.021481225812028826,0.975574188844331,0.02442581115566897
banking77,tfidf_svm,word_delete,4,42,0.05,0.049089938934013165,0.8701298701298701,0.8705010430066178,0.020454545454545503,0.020063883744253164,0.977032446226759,0.022967553773241032
banking77,tfidf_svm,word_delete,5,84,0.05,0.04956423786091184,0.8607142857142858,0.8608364401777835,0.029870129870129825,0.029728486573087465,0.9664600802041561,0.03353991979584391
banking77,tfidf_svm,word_delete,6,123,0.05,0.0518764451295429,0.8675324675324675,0.8674786436715046,0.0230519480519481,0.023086283079366332,0.974115931461903,0.02588406853809703
banking77,tfidf_svm,word_delete,7,256,0.05,0.05181715776368056,0.8652597402597403,0.8655566300985351,0.025324675324675305,0.025008296652335837,0.9715639810426541,0.02843601895734595
banking77,tfidf_svm,word_delete,8,512,0.05,0.049890318373154684,0.8675324675324675,0.8677089999467104,0.0230519480519481,0.022855926804160598,0.974115931461903,0.02588406853809703
banking77,tfidf_svm,word_delete,9,1024,0.05,0.05033497361712219,0.8649350649350649,0.865286628707847,0.0256493506493507,0.02527829804302395,0.971199416697047,0.02880058330295303
banking77,tfidf_svm,word_delete,10,2026,0.05,0.05033497361712219,0.8668831168831169,0.8670570947827047,0.023701298701298668,0.023507831968166304,0.9733868027706891,0.026613197229310936
